id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
34	(e1, 216, e2, t1) & (e1, 92, e3, t2=t1+(0, 1)) -> (e3, 216, e2, t3=t2+(1, 4))	2	0	0
35	(e1, 70, e2, t1) & (e1, 199, e2, t2=t1+(0, 4)) -> (e1, 70, e2, t3=t2+(1, 5))	2	0	0
36	(e1, 77, e2, t1) & (e2, 198, e3, t2=t1+(0, 6)) -> (e1, 198, e2, t3=t2+(1, 5))	2	0	0
37	(e1, 113, e2, t1) & (e2, 113, e3, t2=t1+(0, 2)) -> (e1, 113, e2, t3=t2+(1, 7))	2	0	0
38	(e1, 143, e2, t1) & (e3, 125, e2, t2=t1+(0, 3)) -> (e1, 125, e3, t3=t2+(1, 3))	2	0	0
39	(e1, 86, e2, t1) & (e3, 146, e2, t2=t1+(0, 3)) -> (e1, 86, e2, t3=t2+(1, 5))	2	0	0
40	(e1, 134, e2, t1) & (e2, 134, e3, t2=t1+(0, 8)) -> (e1, 134, e3, t3=t2+(1, 9))	2	0	0
41	(e1, 175, e2, t1) & (e2, 186, e3, t2=t1+(0, 4)) -> (e1, 175, e2, t3=t2+(1, 8))	2	0	0
42	(e1, 218, e2, t1) & (e2, 156, e3, t2=t1+(0, 4)) -> (e1, 156, e3, t3=t2+(1, 10))	2	0	0
43	(e1, 28, e2, t1) & (e1, 3, e3, t2=t1+(0, 7)) -> (e3, 28, e1, t3=t2+(1, 5))	2	0	0
44	(e1, 99, e2, t1) & (e1, 99, e3, t2=t1+(0, 7)) -> (e3, 32, e1, t3=t2+(1, 5))	2	0	0
45	(e1, 180, e2, t1) & (e3, 180, e1, t2=t1+(0, 4)) -> (e1, 222, e3, t3=t2+(1, 10))	2	0	0
46	(e1, 188, e2, t1) & (e3, 165, e2, t2=t1+(0, 4)) -> (e2, 165, e3, t3=t2+(1, 4))	2	0	0
47	(e1, 152, e2, t1) & (e3, 156, e1, t2=t1+(0, 8)) -> (e2, 152, e3, t3=t2+(1, 7))	2	0	0
48	(e1, 107, e2, t1) & (e1, 107, e2, t2=t1+(1, 2)) -> (e1, 107, e2, t3=t2+(1, 3))	2	0	0
49	(e1, 194, e2, t1) & (e3, 194, e2, t2=t1+(0, 4)) -> (e1, 76, e2, t3=t2+(1, 5))	2	0	0
50	(e1, 224, e2, t1) & (e2, 0, e1, t2=t1+(0, 3)) -> (e1, 224, e2, t3=t2+(1, 3))	2	0	0
51	(e1, 218, e2, t1) & (e3, 218, e1, t2=t1+(0, 6)) -> (e1, 218, e3, t3=t2+(1, 10))	2	0	0
52	(e1, 163, e2, t1) & (e1, 199, e2, t2=t1+(0, 0)) -> (e2, 199, e1, t3=t2+(1, 8))	2	0	0
53	(e1, 147, e2, t1) & (e1, 147, e3, t2=t1+(0, 7)) -> (e1, 112, e2, t3=t2+(1, 9))	2	0	0
54	(e1, 152, e2, t1) & (e1, 152, e3, t2=t1+(0, 3)) -> (e3, 152, e2, t3=t2+(1, 3))	2	0	0
55	(e1, 167, e2, t1) & (e1, 167, e3, t2=t1+(0, 1)) -> (e1, 156, e3, t3=t2+(1, 8))	2	0	0
56	(e1, 176, e2, t1) & (e1, 180, e3, t2=t1+(0, 6)) -> (e3, 180, e1, t3=t2+(1, 2))	2	0	0
57	(e1, 99, e2, t1) & (e1, 99, e2, t2=t1+(1, 6)) -> (e2, 4, e1, t3=t2+(1, 5))	2	0	0
58	(e1, 89, e2, t1) & (e2, 221, e3, t2=t1+(0, 3)) -> (e3, 221, e2, t3=t2+(1, 3))	2	0	0
59	(e1, 176, e2, t1) & (e1, 52, e3, t2=t1+(0, 5)) -> (e1, 52, e2, t3=t2+(1, 5))	2	0	0
60	(e1, 143, e2, t1) & (e2, 143, e3, t2=t1+(0, 7)) -> (e2, 69, e1, t3=t2+(1, 3))	2	0	0
61	(e1, 83, e2, t1) & (e1, 77, e3, t2=t1+(0, 8)) -> (e2, 77, e3, t3=t2+(1, 3))	2	0	0
62	(e1, 90, e2, t1) & (e2, 8, e3, t2=t1+(0, 4)) -> (e2, 8, e3, t3=t2+(1, 4))	2	0	0
63	(e1, 116, e2, t1) & (e3, 116, e2, t2=t1+(0, 6)) -> (e2, 129, e1, t3=t2+(1, 3))	2	0	0
64	(e1, 7, e2, t1) & (e1, 14, e3, t2=t1+(0, 5)) -> (e3, 7, e1, t3=t2+(1, 4))	2	0	0
65	(e1, 205, e2, t1) & (e1, 18, e3, t2=t1+(0, 3)) -> (e2, 205, e3, t3=t2+(1, 4))	2	0	0
66	(e1, 122, e2, t1) & (e3, 122, e1, t2=t1+(0, 7)) -> (e3, 122, e2, t3=t2+(1, 6))	2	0	0
67	(e1, 111, e2, t1) & (e1, 106, e3, t2=t1+(0, 4)) -> (e2, 111, e3, t3=t2+(1, 8))	2	0	0
68	(e1, 184, e2, t1) & (e3, 168, e2, t2=t1+(0, 7)) -> (e3, 168, e1, t3=t2+(1, 2))	2	0	0
69	(e1, 146, e2, t1) & (e1, 146, e3, t2=t1+(0, 7)) -> (e1, 146, e3, t3=t2+(1, 8))	2	0	0
70	(e1, 84, e2, t1) & (e1, 84, e2, t2=t1+(1, 3)) -> (e2, 84, e1, t3=t2+(1, 5))	2	0	0
71	(e1, 81, e2, t1) & (e1, 81, e2, t2=t1+(1, 7)) -> (e2, 137, e1, t3=t2+(1, 9))	2	0	0
72	(e1, 214, e2, t1) & (e2, 70, e3, t2=t1+(0, 2)) -> (e1, 70, e3, t3=t2+(1, 13))	2	0	0
73	(e1, 128, e2, t1) & (e2, 147, e3, t2=t1+(0, 9)) -> (e3, 128, e2, t3=t2+(1, 8))	2	0	0
74	(e1, 19, e2, t1) & (e2, 35, e3, t2=t1+(0, 6)) -> (e2, 19, e1, t3=t2+(1, 4))	2	0	0
75	(e1, 159, e2, t1) & (e2, 159, e3, t2=t1+(0, 4)) -> (e2, 159, e1, t3=t2+(1, 7))	2	0	0
76	(e1, 168, e2, t1) & (e1, 179, e3, t2=t1+(0, 5)) -> (e1, 168, e2, t3=t2+(1, 6))	2	0	0
77	(e1, 54, e2, t1) & (e3, 92, e2, t2=t1+(0, 3)) -> (e2, 92, e1, t3=t2+(1, 6))	2	0	0
78	(e1, 177, e2, t1) & (e2, 129, e3, t2=t1+(0, 8)) -> (e1, 177, e2, t3=t2+(1, 4))	2	0	0
79	(e1, 7, e2, t1) & (e1, 172, e3, t2=t1+(0, 3)) -> (e3, 7, e1, t3=t2+(1, 3))	2	0	0
80	(e1, 50, e2, t1) & (e3, 109, e2, t2=t1+(0, 3)) -> (e2, 50, e3, t3=t2+(1, 5))	2	0	0
81	(e1, 60, e2, t1) & (e3, 60, e1, t2=t1+(0, 7)) -> (e3, 170, e2, t3=t2+(1, 4))	2	0	0
82	(e1, 175, e2, t1) & (e1, 175, e2, t2=t1+(1, 2)) -> (e1, 175, e2, t3=t2+(1, 4))	2	0	0
83	(e1, 164, e2, t1) & (e3, 97, e1, t2=t1+(0, 3)) -> (e1, 97, e3, t3=t2+(1, 4))	2	0	0
84	(e1, 205, e2, t1) & (e2, 205, e3, t2=t1+(0, 4)) -> (e2, 30, e1, t3=t2+(1, 4))	2	0	0
85	(e1, 218, e2, t1) & (e1, 218, e2, t2=t1+(1, 6)) -> (e1, 218, e2, t3=t2+(1, 6))	2	0	0
86	(e1, 203, e2, t1) & (e3, 203, e2, t2=t1+(0, 10)) -> (e1, 79, e2, t3=t2+(1, 8))	2	0	0
87	(e1, 99, e2, t1) & (e3, 120, e2, t2=t1+(0, 2)) -> (e2, 120, e3, t3=t2+(1, 5))	2	0	0
88	(e1, 6, e2, t1) & (e3, 101, e1, t2=t1+(0, 2)) -> (e2, 101, e3, t3=t2+(1, 6))	2	0	0
89	(e1, 99, e2, t1) & (e3, 127, e2, t2=t1+(0, 5)) -> (e3, 99, e2, t3=t2+(1, 8))	2	0	0
90	(e1, 68, e2, t1) & (e3, 68, e1, t2=t1+(0, 3)) -> (e3, 68, e1, t3=t2+(1, 4))	2	0	0
91	(e1, 45, e2, t1) & (e2, 45, e3, t2=t1+(0, 1)) -> (e3, 200, e2, t3=t2+(1, 4))	2	0	0
92	(e1, 78, e2, t1) & (e2, 78, e3, t2=t1+(0, 3)) -> (e2, 78, e1, t3=t2+(1, 6))	2	0	0
93	(e1, 174, e2, t1) & (e3, 172, e1, t2=t1+(0, 5)) -> (e1, 174, e3, t3=t2+(1, 3))	2	0	0
94	(e1, 195, e2, t1) & (e2, 195, e1, t2=t1+(0, 6)) -> (e2, 195, e1, t3=t2+(1, 2))	2	0	0
95	(e1, 75, e2, t1) & (e2, 161, e3, t2=t1+(0, 4)) -> (e3, 75, e1, t3=t2+(1, 5))	2	0	0
96	(e1, 55, e2, t1) & (e3, 55, e2, t2=t1+(0, 5)) -> (e3, 124, e2, t3=t2+(1, 8))	2	0	0
97	(e1, 158, e2, t1) & (e2, 158, e1, t2=t1+(0, 3)) -> (e2, 158, e1, t3=t2+(1, 6))	2	0	0
98	(e1, 149, e2, t1) & (e3, 120, e2, t2=t1+(0, 3)) -> (e2, 120, e1, t3=t2+(1, 8))	2	0	0
99	(e1, 38, e2, t1) & (e3, 38, e1, t2=t1+(0, 3)) -> (e1, 219, e3, t3=t2+(1, 9))	2	0	0
100	(e1, 134, e2, t1) & (e3, 191, e1, t2=t1+(0, 4)) -> (e1, 134, e2, t3=t2+(1, 4))	2	0	0
101	(e1, 183, e2, t1) & (e3, 183, e2, t2=t1+(0, 6)) -> (e1, 183, e3, t3=t2+(1, 2))	2	0	0
102	(e1, 196, e2, t1) & (e3, 20, e2, t2=t1+(0, 8)) -> (e3, 20, e2, t3=t2+(1, 2))	2	0	0
103	(e1, 215, e2, t1) & (e3, 229, e2, t2=t1+(0, 6)) -> (e2, 215, e3, t3=t2+(1, 6))	2	0	0
104	(e1, 172, e2, t1) & (e3, 91, e2, t2=t1+(0, 7)) -> (e3, 172, e2, t3=t2+(1, 7))	2	0	0
105	(e1, 87, e2, t1) & (e3, 87, e1, t2=t1+(0, 4)) -> (e1, 87, e3, t3=t2+(1, 7))	2	0	0
106	(e1, 185, e2, t1) & (e1, 184, e2, t2=t1+(0, 9)) -> (e2, 184, e1, t3=t2+(1, 4))	2	0	0
107	(e1, 197, e2, t1) & (e3, 13, e1, t2=t1+(0, 1)) -> (e1, 13, e2, t3=t2+(1, 5))	2	0	0
108	(e1, 137, e2, t1) & (e2, 137, e3, t2=t1+(0, 3)) -> (e3, 65, e1, t3=t2+(1, 4))	2	0	0
109	(e1, 172, e2, t1) & (e3, 114, e2, t2=t1+(0, 3)) -> (e1, 114, e2, t3=t2+(1, 5))	2	0	0
110	(e1, 139, e2, t1) & (e3, 51, e1, t2=t1+(0, 8)) -> (e1, 51, e2, t3=t2+(1, 6))	2	0	0
111	(e1, 7, e2, t1) & (e3, 137, e2, t2=t1+(0, 6)) -> (e1, 137, e3, t3=t2+(1, 2))	2	0	0
112	(e1, 221, e2, t1) & (e3, 221, e2, t2=t1+(0, 3)) -> (e3, 221, e2, t3=t2+(1, 5))	2	0	0
113	(e1, 188, e2, t1) & (e2, 188, e1, t2=t1+(0, 3)) -> (e2, 188, e1, t3=t2+(1, 1))	2	0	0
114	(e1, 220, e2, t1) & (e2, 42, e3, t2=t1+(0, 3)) -> (e2, 42, e3, t3=t2+(1, 3))	2	0	0
115	(e1, 114, e2, t1) & (e3, 71, e2, t2=t1+(0, 4)) -> (e3, 114, e2, t3=t2+(1, 3))	2	0	0
116	(e1, 12, e2, t1) & (e3, 40, e2, t2=t1+(0, 3)) -> (e3, 12, e1, t3=t2+(1, 4))	2	0	0
117	(e1, 89, e2, t1) & (e3, 89, e1, t2=t1+(0, 9)) -> (e2, 89, e3, t3=t2+(1, 3))	2	0	0
118	(e1, 20, e2, t1) & (e3, 55, e2, t2=t1+(0, 4)) -> (e3, 55, e2, t3=t2+(1, 6))	2	0	0
119	(e1, 222, e2, t1) & (e3, 222, e1, t2=t1+(0, 6)) -> (e3, 222, e2, t3=t2+(1, 4))	2	0	0
120	(e1, 9, e2, t1) & (e3, 21, e1, t2=t1+(0, 1)) -> (e3, 21, e2, t3=t2+(1, 5))	2	0	0
121	(e1, 87, e2, t1) & (e2, 154, e1, t2=t1+(0, 5)) -> (e2, 154, e1, t3=t2+(1, 3))	2	0	0
122	(e1, 102, e2, t1) & (e2, 102, e3, t2=t1+(0, 8)) -> (e1, 102, e2, t3=t2+(1, 2))	2	0	0
123	(e1, 188, e2, t1) & (e3, 10, e1, t2=t1+(0, 7)) -> (e1, 10, e2, t3=t2+(1, 4))	2	0	0
124	(e1, 187, e2, t1) & (e3, 187, e1, t2=t1+(0, 6)) -> (e3, 187, e2, t3=t2+(1, 5))	2	0	0
125	(e1, 179, e2, t1) & (e1, 138, e3, t2=t1+(0, 6)) -> (e1, 179, e3, t3=t2+(1, 5))	2	0	0
126	(e1, 229, e2, t1) & (e1, 229, e3, t2=t1+(0, 4)) -> (e3, 156, e2, t3=t2+(1, 4))	2	0	0
127	(e1, 83, e2, t1) & (e2, 9, e3, t2=t1+(0, 6)) -> (e1, 83, e3, t3=t2+(1, 5))	2	0	0
128	(e1, 218, e2, t1) & (e3, 124, e1, t2=t1+(0, 2)) -> (e2, 218, e1, t3=t2+(1, 4))	2	0	0
129	(e1, 101, e2, t1) & (e3, 166, e2, t2=t1+(0, 5)) -> (e2, 101, e3, t3=t2+(1, 5))	2	0	0
130	(e1, 113, e2, t1) & (e3, 134, e2, t2=t1+(0, 11)) -> (e1, 113, e2, t3=t2+(1, 3))	2	0	0
131	(e1, 207, e2, t1) & (e1, 207, e3, t2=t1+(0, 4)) -> (e3, 72, e2, t3=t2+(1, 3))	2	0	0
132	(e1, 203, e2, t1) & (e2, 74, e3, t2=t1+(0, 7)) -> (e3, 203, e2, t3=t2+(1, 8))	2	0	0
133	(e1, 73, e2, t1) & (e2, 73, e3, t2=t1+(0, 3)) -> (e2, 73, e1, t3=t2+(1, 4))	2	0	0
134	(e1, 65, e2, t1) & (e2, 65, e3, t2=t1+(0, 3)) -> (e2, 25, e1, t3=t2+(1, 8))	2	0	0
135	(e1, 41, e2, t1) & (e2, 127, e3, t2=t1+(0, 6)) -> (e2, 41, e3, t3=t2+(1, 5))	2	0	0
136	(e1, 209, e2, t1) & (e3, 209, e1, t2=t1+(0, 3)) -> (e2, 215, e3, t3=t2+(1, 2))	2	0	0
137	(e1, 206, e2, t1) & (e3, 206, e2, t2=t1+(0, 7)) -> (e3, 176, e2, t3=t2+(1, 6))	2	0	0
138	(e1, 80, e2, t1) & (e3, 80, e2, t2=t1+(0, 2)) -> (e1, 95, e3, t3=t2+(1, 6))	2	0	0
139	(e1, 54, e2, t1) & (e3, 166, e2, t2=t1+(0, 3)) -> (e2, 166, e3, t3=t2+(1, 5))	2	0	0
140	(e1, 92, e2, t1) & (e3, 92, e2, t2=t1+(0, 5)) -> (e1, 92, e3, t3=t2+(1, 2))	2	0	0
141	(e1, 219, e2, t1) & (e3, 219, e2, t2=t1+(0, 5)) -> (e1, 219, e3, t3=t2+(1, 2))	2	0	0
142	(e1, 61, e2, t1) & (e2, 61, e1, t2=t1+(0, 1)) -> (e1, 39, e2, t3=t2+(1, 3))	2	0	0
143	(e1, 119, e2, t1) & (e2, 16, e1, t2=t1+(0, 2)) -> (e2, 119, e1, t3=t2+(1, 4))	2	0	0
144	(e1, 203, e2, t1) & (e3, 203, e1, t2=t1+(0, 3)) -> (e1, 203, e2, t3=t2+(1, 6))	2	0	0
145	(e1, 4, e2, t1) & (e2, 95, e3, t2=t1+(0, 3)) -> (e2, 4, e3, t3=t2+(1, 4))	2	0	0
146	(e1, 23, e2, t1) & (e3, 23, e1, t2=t1+(0, 5)) -> (e1, 23, e2, t3=t2+(1, 4))	2	0	0
147	(e1, 134, e2, t1) & (e3, 136, e1, t2=t1+(0, 5)) -> (e2, 134, e1, t3=t2+(1, 2))	2	0	0
148	(e1, 7, e2, t1) & (e3, 7, e1, t2=t1+(0, 1)) -> (e2, 7, e3, t3=t2+(1, 9))	2	0	0
149	(e1, 196, e2, t1) & (e2, 157, e1, t2=t1+(0, 5)) -> (e1, 157, e2, t3=t2+(1, 5))	2	0	0
150	(e1, 114, e2, t1) & (e3, 3, e1, t2=t1+(0, 5)) -> (e1, 3, e3, t3=t2+(1, 6))	2	0	0
151	(e1, 66, e2, t1) & (e1, 99, e2, t2=t1+(0, 4)) -> (e2, 66, e1, t3=t2+(1, 8))	2	0	0
152	(e1, 91, e2, t1) & (e2, 91, e3, t2=t1+(0, 5)) -> (e2, 91, e1, t3=t2+(1, 3))	2	0	0
153	(e1, 170, e2, t1) & (e2, 170, e3, t2=t1+(0, 4)) -> (e2, 170, e3, t3=t2+(1, 7))	2	0	0
154	(e1, 100, e2, t1) & (e2, 99, e3, t2=t1+(0, 4)) -> (e1, 100, e3, t3=t2+(1, 6))	2	0	0
155	(e1, 136, e2, t1) & (e3, 136, e1, t2=t1+(0, 3)) -> (e3, 158, e2, t3=t2+(1, 7))	2	0	0
156	(e1, 179, e2, t1) & (e1, 179, e3, t2=t1+(0, 6)) -> (e1, 179, e2, t3=t2+(1, 9))	2	0	0
157	(e1, 139, e2, t1) & (e2, 139, e3, t2=t1+(0, 8)) -> (e1, 105, e3, t3=t2+(1, 6))	2	0	0
158	(e1, 75, e2, t1) & (e1, 62, e3, t2=t1+(0, 6)) -> (e1, 62, e3, t3=t2+(1, 2))	2	0	0
159	(e1, 206, e2, t1) & (e3, 206, e2, t2=t1+(0, 5)) -> (e2, 4, e1, t3=t2+(1, 2))	2	0	0
160	(e1, 19, e2, t1) & (e1, 122, e3, t2=t1+(0, 8)) -> (e1, 19, e3, t3=t2+(1, 7))	2	0	0
161	(e1, 46, e2, t1) & (e1, 46, e2, t2=t1+(1, 3)) -> (e2, 13, e1, t3=t2+(1, 6))	2	0	0
162	(e1, 2, e2, t1) & (e1, 24, e2, t2=t1+(0, 3)) -> (e2, 2, e1, t3=t2+(1, 5))	2	0	0
163	(e1, 213, e2, t1) & (e1, 213, e3, t2=t1+(0, 6)) -> (e2, 111, e1, t3=t2+(1, 2))	2	0	0
164	(e1, 111, e2, t1) & (e1, 157, e3, t2=t1+(0, 8)) -> (e1, 111, e2, t3=t2+(1, 7))	2	0	0
165	(e1, 118, e2, t1) & (e3, 118, e2, t2=t1+(0, 2)) -> (e3, 79, e2, t3=t2+(1, 7))	2	0	0
166	(e1, 201, e2, t1) & (e3, 188, e2, t2=t1+(0, 5)) -> (e1, 201, e2, t3=t2+(1, 9))	2	0	0
167	(e1, 209, e2, t1) & (e2, 209, e3, t2=t1+(0, 5)) -> (e1, 78, e2, t3=t2+(1, 4))	2	0	0
168	(e1, 84, e2, t1) & (e2, 84, e3, t2=t1+(0, 2)) -> (e1, 200, e2, t3=t2+(1, 1))	2	0	0
169	(e1, 169, e2, t1) & (e2, 71, e3, t2=t1+(0, 4)) -> (e2, 71, e1, t3=t2+(1, 6))	2	0	0
170	(e1, 76, e2, t1) & (e3, 211, e1, t2=t1+(0, 11)) -> (e1, 211, e2, t3=t2+(1, 8))	2	0	0
171	(e1, 64, e2, t1) & (e3, 217, e1, t2=t1+(0, 5)) -> (e3, 217, e2, t3=t2+(1, 1))	2	0	0
172	(e1, 14, e2, t1) & (e2, 14, e1, t2=t1+(0, 4)) -> (e1, 90, e2, t3=t2+(1, 5))	2	0	0
173	(e1, 67, e2, t1) & (e3, 3, e1, t2=t1+(0, 2)) -> (e1, 3, e2, t3=t2+(1, 4))	2	0	0
174	(e1, 166, e2, t1) & (e3, 61, e1, t2=t1+(0, 3)) -> (e2, 61, e3, t3=t2+(1, 3))	2	0	0
175	(e1, 38, e2, t1) & (e3, 38, e1, t2=t1+(0, 3)) -> (e1, 124, e3, t3=t2+(1, 4))	2	0	0
176	(e1, 214, e2, t1) & (e3, 91, e1, t2=t1+(0, 5)) -> (e3, 214, e1, t3=t2+(1, 10))	2	0	0
177	(e1, 27, e2, t1) & (e3, 27, e2, t2=t1+(0, 3)) -> (e1, 39, e3, t3=t2+(1, 3))	2	0	0
178	(e1, 70, e2, t1) & (e2, 70, e3, t2=t1+(0, 5)) -> (e3, 70, e2, t3=t2+(1, 5))	2	0	0
179	(e1, 168, e2, t1) & (e2, 168, e3, t2=t1+(0, 3)) -> (e2, 168, e3, t3=t2+(1, 6))	2	0	0
180	(e1, 222, e2, t1) & (e2, 35, e1, t2=t1+(0, 5)) -> (e1, 222, e2, t3=t2+(1, 9))	2	0	0
181	(e1, 58, e2, t1) & (e1, 149, e3, t2=t1+(0, 2)) -> (e2, 58, e3, t3=t2+(1, 1))	2	0	0
182	(e1, 211, e2, t1) & (e2, 211, e3, t2=t1+(0, 6)) -> (e2, 58, e1, t3=t2+(1, 2))	2	0	0
183	(e1, 160, e2, t1) & (e2, 160, e3, t2=t1+(0, 1)) -> (e1, 160, e3, t3=t2+(1, 5))	2	0	0
184	(e1, 172, e2, t1) & (e3, 48, e2, t2=t1+(0, 7)) -> (e1, 48, e2, t3=t2+(1, 6))	2	0	0
185	(e1, 30, e2, t1) & (e3, 30, e2, t2=t1+(0, 3)) -> (e2, 30, e1, t3=t2+(1, 5))	2	0	0
186	(e1, 42, e2, t1) & (e3, 42, e1, t2=t1+(0, 7)) -> (e1, 147, e3, t3=t2+(1, 4))	2	0	0
187	(e1, 186, e2, t1) & (e2, 186, e3, t2=t1+(0, 3)) -> (e2, 131, e1, t3=t2+(1, 5))	2	0	0
