id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
38	(e1, 195, e2, t1) & (e1, 64, e3, t2=t1+(0, 7)) -> (e1, 195, e2, t3=t2+(1, 2))	2	0	0
39	(e1, 206, e2, t1) & (e3, 206, e1, t2=t1+(0, 4)) -> (e3, 206, e1, t3=t2+(1, 3))	2	0	0
40	(e1, 8, e2, t1) & (e3, 195, e1, t2=t1+(0, 1)) -> (e1, 8, e3, t3=t2+(1, 8))	2	0	0
41	(e1, 96, e2, t1) & (e1, 96, e3, t2=t1+(0, 9)) -> (e2, 210, e1, t3=t2+(1, 6))	2	0	0
42	(e1, 174, e2, t1) & (e2, 163, e3, t2=t1+(0, 5)) -> (e1, 163, e3, t3=t2+(1, 8))	2	0	0
43	(e1, 166, e2, t1) & (e3, 32, e2, t2=t1+(0, 8)) -> (e3, 166, e1, t3=t2+(1, 4))	2	0	0
44	(e1, 53, e2, t1) & (e2, 53, e1, t2=t1+(0, 7)) -> (e1, 56, e2, t3=t2+(1, 5))	2	0	0
45	(e1, 89, e2, t1) & (e1, 89, e3, t2=t1+(0, 4)) -> (e3, 89, e1, t3=t2+(1, 1))	2	0	0
46	(e1, 222, e2, t1) & (e1, 181, e2, t2=t1+(0, 6)) -> (e2, 181, e1, t3=t2+(1, 4))	2	0	0
47	(e1, 74, e2, t1) & (e1, 42, e3, t2=t1+(0, 4)) -> (e3, 42, e2, t3=t2+(1, 6))	2	0	0
48	(e1, 214, e2, t1) & (e3, 214, e2, t2=t1+(0, 4)) -> (e1, 17, e2, t3=t2+(1, 4))	2	0	0
49	(e1, 219, e2, t1) & (e3, 219, e2, t2=t1+(0, 1)) -> (e1, 219, e3, t3=t2+(1, 2))	2	0	0
50	(e1, 157, e2, t1) & (e1, 33, e3, t2=t1+(0, 6)) -> (e1, 157, e2, t3=t2+(1, 3))	2	0	0
51	(e1, 189, e2, t1) & (e2, 189, e3, t2=t1+(0, 3)) -> (e1, 43, e3, t3=t2+(1, 2))	2	0	0
52	(e1, 172, e2, t1) & (e1, 125, e3, t2=t1+(0, 3)) -> (e2, 172, e1, t3=t2+(1, 2))	2	0	0
53	(e1, 110, e2, t1) & (e3, 110, e2, t2=t1+(0, 7)) -> (e2, 127, e3, t3=t2+(1, 3))	2	0	0
54	(e1, 152, e2, t1) & (e3, 123, e2, t2=t1+(0, 2)) -> (e2, 152, e1, t3=t2+(1, 7))	2	0	0
55	(e1, 17, e2, t1) & (e3, 17, e2, t2=t1+(0, 4)) -> (e1, 28, e2, t3=t2+(1, 5))	2	0	0
56	(e1, 136, e2, t1) & (e1, 136, e3, t2=t1+(0, 5)) -> (e2, 136, e3, t3=t2+(1, 2))	2	0	0
57	(e1, 179, e2, t1) & (e3, 179, e2, t2=t1+(0, 4)) -> (e3, 179, e1, t3=t2+(1, 1))	2	0	0
58	(e1, 162, e2, t1) & (e2, 144, e3, t2=t1+(0, 4)) -> (e2, 162, e3, t3=t2+(1, 4))	2	0	0
59	(e1, 166, e2, t1) & (e3, 47, e1, t2=t1+(0, 6)) -> (e1, 47, e3, t3=t2+(1, 9))	2	0	0
60	(e1, 1, e2, t1) & (e3, 1, e2, t2=t1+(0, 5)) -> (e1, 1, e3, t3=t2+(1, 5))	2	0	0
61	(e1, 170, e2, t1) & (e1, 170, e2, t2=t1+(1, 10)) -> (e1, 170, e2, t3=t2+(1, 8))	2	0	0
62	(e1, 22, e2, t1) & (e2, 22, e3, t2=t1+(0, 3)) -> (e1, 22, e3, t3=t2+(1, 4))	2	0	0
63	(e1, 80, e2, t1) & (e2, 17, e3, t2=t1+(0, 3)) -> (e2, 17, e1, t3=t2+(1, 4))	2	0	0
64	(e1, 162, e2, t1) & (e1, 97, e3, t2=t1+(0, 5)) -> (e1, 162, e3, t3=t2+(1, 7))	2	0	0
65	(e1, 180, e2, t1) & (e1, 106, e2, t2=t1+(0, 3)) -> (e1, 106, e2, t3=t2+(1, 6))	2	0	0
66	(e1, 127, e2, t1) & (e3, 127, e2, t2=t1+(0, 3)) -> (e2, 127, e3, t3=t2+(1, 1))	2	0	0
67	(e1, 129, e2, t1) & (e3, 90, e1, t2=t1+(0, 3)) -> (e1, 129, e2, t3=t2+(1, 7))	2	0	0
68	(e1, 45, e2, t1) & (e3, 45, e2, t2=t1+(0, 3)) -> (e1, 45, e3, t3=t2+(1, 4))	2	0	0
69	(e1, 27, e2, t1) & (e3, 27, e2, t2=t1+(0, 5)) -> (e3, 27, e1, t3=t2+(1, 8))	2	0	0
70	(e1, 17, e2, t1) & (e3, 17, e1, t2=t1+(0, 3)) -> (e1, 17, e3, t3=t2+(1, 8))	2	0	0
71	(e1, 196, e2, t1) & (e1, 163, e2, t2=t1+(0, 5)) -> (e2, 196, e1, t3=t2+(1, 3))	2	0	0
72	(e1, 203, e2, t1) & (e2, 87, e3, t2=t1+(0, 4)) -> (e1, 203, e3, t3=t2+(1, 6))	2	0	0
73	(e1, 121, e2, t1) & (e3, 121, e1, t2=t1+(0, 7)) -> (e1, 57, e3, t3=t2+(1, 6))	2	0	0
74	(e1, 89, e2, t1) & (e3, 89, e2, t2=t1+(0, 2)) -> (e1, 89, e3, t3=t2+(1, 3))	2	0	0
75	(e1, 172, e2, t1) & (e3, 103, e1, t2=t1+(0, 6)) -> (e3, 103, e1, t3=t2+(1, 3))	2	0	0
76	(e1, 19, e2, t1) & (e2, 19, e3, t2=t1+(0, 4)) -> (e3, 186, e1, t3=t2+(1, 5))	2	0	0
77	(e1, 223, e2, t1) & (e3, 141, e1, t2=t1+(0, 2)) -> (e2, 141, e1, t3=t2+(1, 5))	2	0	0
78	(e1, 140, e2, t1) & (e3, 140, e2, t2=t1+(0, 4)) -> (e2, 140, e3, t3=t2+(1, 6))	2	0	0
79	(e1, 162, e2, t1) & (e1, 51, e3, t2=t1+(0, 3)) -> (e2, 162, e3, t3=t2+(1, 4))	2	0	0
80	(e1, 40, e2, t1) & (e1, 40, e3, t2=t1+(0, 3)) -> (e2, 201, e1, t3=t2+(1, 2))	2	0	0
81	(e1, 88, e2, t1) & (e1, 88, e3, t2=t1+(0, 6)) -> (e2, 117, e1, t3=t2+(1, 6))	2	0	0
82	(e1, 166, e2, t1) & (e2, 24, e3, t2=t1+(0, 5)) -> (e1, 24, e2, t3=t2+(1, 6))	2	0	0
83	(e1, 141, e2, t1) & (e1, 139, e3, t2=t1+(0, 7)) -> (e2, 141, e1, t3=t2+(1, 8))	2	0	0
84	(e1, 142, e2, t1) & (e3, 142, e1, t2=t1+(0, 6)) -> (e2, 79, e1, t3=t2+(1, 7))	2	0	0
85	(e1, 34, e2, t1) & (e3, 34, e1, t2=t1+(0, 3)) -> (e2, 161, e3, t3=t2+(1, 10))	2	0	0
86	(e1, 31, e2, t1) & (e3, 31, e1, t2=t1+(0, 6)) -> (e2, 31, e1, t3=t2+(1, 4))	2	0	0
87	(e1, 22, e2, t1) & (e2, 22, e1, t2=t1+(0, 7)) -> (e1, 22, e2, t3=t2+(1, 1))	2	0	0
88	(e1, 12, e2, t1) & (e3, 119, e2, t2=t1+(0, 7)) -> (e2, 12, e1, t3=t2+(1, 3))	2	0	0
89	(e1, 107, e2, t1) & (e2, 107, e3, t2=t1+(0, 1)) -> (e2, 107, e3, t3=t2+(1, 5))	2	0	0
90	(e1, 14, e2, t1) & (e2, 14, e3, t2=t1+(0, 2)) -> (e3, 157, e1, t3=t2+(1, 5))	2	0	0
91	(e1, 58, e2, t1) & (e1, 58, e3, t2=t1+(0, 7)) -> (e1, 58, e3, t3=t2+(1, 6))	2	0	0
92	(e1, 100, e2, t1) & (e2, 135, e3, t2=t1+(0, 4)) -> (e3, 100, e2, t3=t2+(1, 3))	2	0	0
93	(e1, 111, e2, t1) & (e1, 111, e3, t2=t1+(0, 1)) -> (e3, 211, e2, t3=t2+(1, 1))	2	0	0
94	(e1, 50, e2, t1) & (e2, 90, e3, t2=t1+(0, 6)) -> (e3, 50, e1, t3=t2+(1, 4))	2	0	0
95	(e1, 1, e2, t1) & (e2, 145, e3, t2=t1+(0, 4)) -> (e3, 1, e2, t3=t2+(1, 7))	2	0	0
96	(e1, 198, e2, t1) & (e1, 198, e3, t2=t1+(0, 4)) -> (e3, 77, e2, t3=t2+(1, 4))	2	0	0
97	(e1, 145, e2, t1) & (e3, 216, e2, t2=t1+(0, 3)) -> (e3, 145, e2, t3=t2+(1, 5))	2	0	0
98	(e1, 33, e2, t1) & (e2, 130, e3, t2=t1+(0, 2)) -> (e1, 33, e3, t3=t2+(1, 6))	2	0	0
99	(e1, 171, e2, t1) & (e3, 100, e1, t2=t1+(0, 3)) -> (e3, 171, e2, t3=t2+(1, 6))	2	0	0
100	(e1, 83, e2, t1) & (e1, 156, e3, t2=t1+(0, 5)) -> (e3, 83, e2, t3=t2+(1, 3))	2	0	0
101	(e1, 77, e2, t1) & (e1, 167, e3, t2=t1+(0, 7)) -> (e3, 167, e1, t3=t2+(1, 6))	2	0	0
102	(e1, 135, e2, t1) & (e3, 147, e1, t2=t1+(0, 6)) -> (e1, 135, e3, t3=t2+(1, 3))	2	0	0
103	(e1, 69, e2, t1) & (e2, 95, e3, t2=t1+(0, 3)) -> (e3, 95, e2, t3=t2+(1, 2))	2	0	0
104	(e1, 153, e2, t1) & (e3, 196, e2, t2=t1+(0, 8)) -> (e3, 196, e1, t3=t2+(1, 6))	2	0	0
105	(e1, 206, e2, t1) & (e3, 102, e1, t2=t1+(0, 6)) -> (e3, 206, e2, t3=t2+(1, 5))	2	0	0
106	(e1, 35, e2, t1) & (e3, 127, e1, t2=t1+(0, 3)) -> (e3, 127, e2, t3=t2+(1, 4))	2	0	0
107	(e1, 77, e2, t1) & (e3, 77, e2, t2=t1+(0, 4)) -> (e1, 77, e3, t3=t2+(1, 7))	2	0	0
108	(e1, 64, e2, t1) & (e1, 167, e2, t2=t1+(0, 2)) -> (e2, 64, e1, t3=t2+(1, 8))	2	0	0
109	(e1, 215, e2, t1) & (e1, 225, e3, t2=t1+(0, 7)) -> (e3, 215, e1, t3=t2+(1, 8))	2	0	0
110	(e1, 119, e2, t1) & (e3, 59, e1, t2=t1+(0, 2)) -> (e1, 59, e3, t3=t2+(1, 2))	2	0	0
111	(e1, 193, e2, t1) & (e3, 159, e1, t2=t1+(0, 4)) -> (e2, 193, e1, t3=t2+(1, 8))	2	0	0
112	(e1, 1, e2, t1) & (e3, 1, e1, t2=t1+(0, 3)) -> (e3, 18, e1, t3=t2+(1, 5))	2	0	0
113	(e1, 167, e2, t1) & (e2, 167, e3, t2=t1+(0, 10)) -> (e3, 167, e2, t3=t2+(1, 5))	2	0	0
114	(e1, 57, e2, t1) & (e2, 22, e3, t2=t1+(0, 10)) -> (e2, 57, e3, t3=t2+(1, 2))	2	0	0
115	(e1, 209, e2, t1) & (e1, 43, e3, t2=t1+(0, 7)) -> (e2, 43, e1, t3=t2+(1, 6))	2	0	0
116	(e1, 207, e2, t1) & (e1, 207, e3, t2=t1+(0, 3)) -> (e2, 207, e3, t3=t2+(1, 4))	2	0	0
117	(e1, 73, e2, t1) & (e2, 97, e3, t2=t1+(0, 3)) -> (e2, 73, e3, t3=t2+(1, 2))	2	0	0
118	(e1, 21, e2, t1) & (e1, 21, e3, t2=t1+(0, 4)) -> (e1, 21, e3, t3=t2+(1, 2))	2	0	0
119	(e1, 0, e2, t1) & (e3, 43, e2, t2=t1+(0, 8)) -> (e1, 0, e2, t3=t2+(1, 4))	2	0	0
120	(e1, 166, e2, t1) & (e3, 166, e2, t2=t1+(0, 0)) -> (e3, 166, e2, t3=t2+(1, 5))	2	0	0
121	(e1, 103, e2, t1) & (e3, 103, e2, t2=t1+(0, 3)) -> (e3, 96, e1, t3=t2+(1, 3))	2	0	0
122	(e1, 162, e2, t1) & (e2, 0, e3, t2=t1+(0, 8)) -> (e3, 0, e1, t3=t2+(1, 3))	2	0	0
123	(e1, 120, e2, t1) & (e2, 85, e3, t2=t1+(0, 8)) -> (e2, 120, e3, t3=t2+(1, 4))	2	0	0
124	(e1, 119, e2, t1) & (e3, 119, e1, t2=t1+(0, 9)) -> (e2, 188, e3, t3=t2+(1, 2))	2	0	0
125	(e1, 222, e2, t1) & (e2, 222, e3, t2=t1+(0, 7)) -> (e2, 122, e3, t3=t2+(1, 4))	2	0	0
126	(e1, 0, e2, t1) & (e2, 170, e3, t2=t1+(0, 8)) -> (e3, 170, e2, t3=t2+(1, 3))	2	0	0
127	(e1, 163, e2, t1) -> (e2, 163, e1, t2=t1+(1, 2))	1	0	0
128	(e1, 188, e2, t1) -> (e2, 188, e1, t2=t1+(1, 4))	1	0	0
129	(e1, 172, e2, t1) -> (e2, 172, e1, t2=t1+(1, 1))	1	0	0
130	(e1, 206, e2, t1) -> (e1, 206, e2, t2=t1+(1, 3))	1	0	0
131	(e1, 37, e2, t1) -> (e2, 37, e1, t2=t1+(1, 6))	1	0	0
132	(e1, 103, e2, t1) -> (e2, 103, e1, t2=t1+(1, 3))	1	0	0
133	(e1, 170, e2, t1) -> (e2, 170, e1, t2=t1+(1, 6))	1	0	0
134	(e1, 166, e2, t1) -> (e1, 166, e2, t2=t1+(1, 3))	1	0	0
135	(e1, 168, e2, t1) -> (e2, 168, e1, t2=t1+(1, 5))	1	0	0
136	(e1, 46, e2, t1) -> (e1, 46, e2, t2=t1+(1, 6))	1	0	0
137	(e1, 37, e2, t1) -> (e1, 37, e2, t2=t1+(1, 4))	1	0	0
138	(e1, 94, e2, t1) -> (e1, 94, e2, t2=t1+(1, 6))	1	0	0
139	(e1, 15, e2, t1) -> (e2, 15, e1, t2=t1+(1, 1))	1	0	0
140	(e1, 101, e2, t1) -> (e2, 101, e1, t2=t1+(1, 6))	1	0	0
141	(e1, 227, e2, t1) -> (e2, 227, e1, t2=t1+(1, 3))	1	0	0
142	(e1, 33, e2, t1) -> (e2, 33, e1, t2=t1+(1, 6))	1	0	0
143	(e1, 107, e2, t1) -> (e1, 107, e2, t2=t1+(1, 6))	1	0	0
144	(e1, 70, e2, t1) -> (e1, 70, e2, t2=t1+(1, 5))	1	0	0
145	(e1, 127, e2, t1) -> (e2, 127, e1, t2=t1+(1, 7))	1	0	0
146	(e1, 214, e2, t1) -> (e1, 214, e2, t2=t1+(1, 8))	1	0	0
147	(e1, 20, e2, t1) -> (e1, 20, e2, t2=t1+(1, 6))	1	0	0
148	(e1, 5, e2, t1) -> (e2, 5, e1, t2=t1+(1, 7))	1	0	0
149	(e1, 219, e2, t1) -> (e2, 219, e1, t2=t1+(1, 6))	1	0	0
150	(e1, 21, e2, t1) -> (e1, 21, e2, t2=t1+(1, 5))	1	0	0
151	(e1, 154, e2, t1) -> (e2, 154, e1, t2=t1+(1, 3))	1	0	0
152	(e1, 215, e2, t1) -> (e2, 215, e1, t2=t1+(1, 2))	1	0	0
153	(e1, 135, e2, t1) -> (e2, 135, e1, t2=t1+(1, 5))	1	0	0
154	(e1, 112, e2, t1) -> (e2, 112, e1, t2=t1+(1, 7))	1	0	0
155	(e1, 139, e2, t1) -> (e1, 139, e2, t2=t1+(1, 6))	1	0	0
156	(e1, 206, e2, t1) -> (e2, 206, e1, t2=t1+(1, 1))	1	0	0
157	(e1, 25, e2, t1) -> (e1, 25, e2, t2=t1+(1, 1))	1	0	0
158	(e1, 200, e2, t1) -> (e1, 200, e2, t2=t1+(1, 7))	1	0	0
159	(e1, 87, e2, t1) -> (e2, 87, e1, t2=t1+(1, 4))	1	0	0
160	(e1, 114, e2, t1) -> (e2, 114, e1, t2=t1+(1, 10))	1	0	0
161	(e1, 194, e2, t1) -> (e2, 194, e1, t2=t1+(1, 4))	1	0	0
162	(e1, 102, e2, t1) -> (e2, 102, e1, t2=t1+(1, 6))	1	0	0
163	(e1, 214, e2, t1) -> (e2, 214, e1, t2=t1+(1, 4))	1	0	0
164	(e1, 187, e2, t1) -> (e1, 187, e2, t2=t1+(1, 4))	1	0	0
165	(e1, 58, e2, t1) -> (e1, 58, e2, t2=t1+(1, 3))	1	0	0
166	(e1, 162, e2, t1) -> (e1, 162, e2, t2=t1+(1, 4))	1	0	0
167	(e1, 150, e2, t1) -> (e2, 150, e1, t2=t1+(1, 5))	1	0	0
168	(e1, 153, e2, t1) -> (e2, 153, e1, t2=t1+(1, 4))	1	0	0
169	(e1, 155, e2, t1) -> (e2, 155, e1, t2=t1+(1, 6))	1	0	0
170	(e1, 27, e2, t1) -> (e1, 27, e2, t2=t1+(1, 1))	1	0	0
171	(e1, 80, e2, t1) -> (e1, 80, e2, t2=t1+(1, 5))	1	0	0
172	(e1, 16, e2, t1) -> (e2, 16, e1, t2=t1+(1, 3))	1	0	0
173	(e1, 21, e2, t1) -> (e2, 21, e1, t2=t1+(1, 7))	1	0	0
174	(e1, 27, e2, t1) -> (e2, 27, e1, t2=t1+(1, 7))	1	0	0
175	(e1, 226, e2, t1) -> (e2, 226, e1, t2=t1+(1, 8))	1	0	0
176	(e1, 190, e2, t1) -> (e1, 190, e2, t2=t1+(1, 5))	1	0	0
177	(e1, 22, e2, t1) -> (e1, 22, e2, t2=t1+(1, 2))	1	0	0
178	(e1, 74, e2, t1) -> (e2, 74, e1, t2=t1+(1, 5))	1	0	0
179	(e1, 110, e2, t1) -> (e1, 110, e2, t2=t1+(1, 8))	1	0	0
180	(e1, 159, e2, t1) -> (e2, 159, e1, t2=t1+(1, 5))	1	0	0
181	(e1, 97, e2, t1) -> (e2, 97, e1, t2=t1+(1, 6))	1	0	0
182	(e1, 104, e2, t1) -> (e1, 104, e2, t2=t1+(1, 3))	1	0	0
183	(e1, 12, e2, t1) -> (e1, 12, e2, t2=t1+(1, 3))	1	0	0
184	(e1, 198, e2, t1) -> (e1, 198, e2, t2=t1+(1, 8))	1	0	0
185	(e1, 225, e2, t1) -> (e2, 225, e1, t2=t1+(1, 6))	1	0	0
186	(e1, 19, e2, t1) -> (e2, 19, e1, t2=t1+(1, 5))	1	0	0
187	(e1, 97, e2, t1) -> (e1, 97, e2, t2=t1+(1, 7))	1	0	0
188	(e1, 199, e2, t1) -> (e2, 199, e1, t2=t1+(1, 1))	1	0	0
189	(e1, 142, e2, t1) -> (e1, 142, e2, t2=t1+(1, 2))	1	0	0
190	(e1, 195, e2, t1) -> (e2, 195, e1, t2=t1+(1, 7))	1	0	0
191	(e1, 141, e2, t1) -> (e1, 141, e2, t2=t1+(1, 1))	1	0	0
192	(e1, 62, e2, t1) -> (e1, 62, e2, t2=t1+(1, 5))	1	0	0
193	(e1, 203, e2, t1) -> (e1, 203, e2, t2=t1+(1, 5))	1	0	0
194	(e1, 17, e2, t1) -> (e2, 17, e1, t2=t1+(1, 6))	1	0	0
195	(e1, 123, e2, t1) -> (e1, 123, e2, t2=t1+(1, 7))	1	0	0
196	(e1, 77, e2, t1) -> (e2, 77, e1, t2=t1+(1, 2))	1	0	0
197	(e1, 125, e2, t1) -> (e2, 125, e1, t2=t1+(1, 4))	1	0	0
198	(e1, 43, e2, t1) -> (e2, 43, e1, t2=t1+(1, 3))	1	0	0
199	(e1, 146, e2, t1) -> (e1, 146, e2, t2=t1+(1, 3))	1	0	0
200	(e1, 190, e2, t1) -> (e2, 190, e1, t2=t1+(1, 4))	1	0	0
201	(e1, 201, e2, t1) -> (e2, 201, e1, t2=t1+(1, 5))	1	0	0
202	(e1, 174, e2, t1) -> (e2, 174, e1, t2=t1+(1, 3))	1	0	0
203	(e1, 183, e2, t1) -> (e2, 183, e1, t2=t1+(1, 7))	1	0	0
204	(e1, 59, e2, t1) -> (e2, 59, e1, t2=t1+(1, 5))	1	0	0
205	(e1, 133, e2, t1) -> (e2, 133, e1, t2=t1+(1, 7))	1	0	0
206	(e1, 114, e2, t1) -> (e1, 114, e2, t2=t1+(1, 8))	1	0	0
207	(e1, 186, e2, t1) -> (e2, 186, e1, t2=t1+(1, 3))	1	0	0
208	(e1, 92, e2, t1) -> (e2, 92, e1, t2=t1+(1, 3))	1	0	0
209	(e1, 167, e2, t1) -> (e2, 167, e1, t2=t1+(1, 4))	1	0	0
210	(e1, 141, e2, t1) -> (e2, 141, e1, t2=t1+(1, 3))	1	0	0
211	(e1, 8, e2, t1) -> (e2, 8, e1, t2=t1+(1, 9))	1	0	0
212	(e1, 44, e2, t1) -> (e1, 44, e2, t2=t1+(1, 7))	1	0	0
213	(e1, 10, e2, t1) -> (e1, 10, e2, t2=t1+(1, 6))	1	0	0
214	(e1, 135, e2, t1) -> (e1, 135, e2, t2=t1+(1, 11))	1	0	0
215	(e1, 158, e2, t1) -> (e2, 158, e1, t2=t1+(1, 10))	1	0	0
216	(e1, 30, e2, t1) -> (e2, 30, e1, t2=t1+(1, 7))	1	0	0
217	(e1, 40, e2, t1) -> (e1, 40, e2, t2=t1+(1, 4))	1	0	0
218	(e1, 86, e2, t1) -> (e1, 86, e2, t2=t1+(1, 4))	1	0	0
219	(e1, 151, e2, t1) -> (e1, 151, e2, t2=t1+(1, 3))	1	0	0
220	(e1, 96, e2, t1) -> (e1, 96, e2, t2=t1+(1, 2))	1	0	0
