id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
71	(e1, 183, e2, t1) & (e3, 109, e1, t2=t1+(0, 3)) -> (e2, 183, e3, t3=t2+(1, 6))	2	0	0
72	(e1, 124, e2, t1) & (e2, 124, e3, t2=t1+(0, 5)) -> (e3, 177, e2, t3=t2+(1, 4))	2	0	0
73	(e1, 142, e2, t1) & (e1, 142, e3, t2=t1+(0, 5)) -> (e2, 142, e3, t3=t2+(1, 6))	2	0	0
74	(e1, 163, e2, t1) & (e1, 185, e3, t2=t1+(0, 6)) -> (e1, 163, e3, t3=t2+(1, 4))	2	0	0
75	(e1, 227, e2, t1) & (e3, 152, e1, t2=t1+(0, 7)) -> (e1, 152, e3, t3=t2+(1, 4))	2	0	0
76	(e1, 104, e2, t1) & (e2, 175, e1, t2=t1+(0, 7)) -> (e1, 175, e2, t3=t2+(1, 5))	2	0	0
77	(e1, 102, e2, t1) & (e1, 102, e3, t2=t1+(0, 4)) -> (e1, 102, e3, t3=t2+(1, 9))	2	0	0
78	(e1, 62, e2, t1) & (e3, 26, e1, t2=t1+(0, 10)) -> (e3, 62, e2, t3=t2+(1, 5))	2	0	0
79	(e1, 0, e2, t1) & (e3, 0, e2, t2=t1+(0, 9)) -> (e2, 82, e3, t3=t2+(1, 4))	2	0	0
80	(e1, 52, e2, t1) & (e3, 146, e2, t2=t1+(0, 3)) -> (e2, 146, e3, t3=t2+(1, 6))	2	0	0
81	(e1, 219, e2, t1) & (e2, 219, e3, t2=t1+(0, 7)) -> (e3, 219, e2, t3=t2+(1, 9))	2	0	0
82	(e1, 141, e2, t1) & (e3, 95, e1, t2=t1+(0, 7)) -> (e1, 141, e2, t3=t2+(1, 1))	2	0	0
83	(e1, 57, e2, t1) & (e2, 93, e3, t2=t1+(0, 5)) -> (e2, 57, e1, t3=t2+(1, 3))	2	0	0
84	(e1, 226, e2, t1) & (e2, 226, e3, t2=t1+(0, 7)) -> (e2, 153, e1, t3=t2+(1, 4))	2	0	0
85	(e1, 115, e2, t1) & (e3, 49, e1, t2=t1+(0, 6)) -> (e1, 49, e3, t3=t2+(1, 6))	2	0	0
86	(e1, 66, e2, t1) & (e2, 66, e3, t2=t1+(0, 2)) -> (e3, 66, e2, t3=t2+(1, 3))	2	0	0
87	(e1, 198, e2, t1) & (e2, 198, e3, t2=t1+(0, 7)) -> (e3, 198, e2, t3=t2+(1, 9))	2	0	0
88	(e1, 112, e2, t1) & (e3, 112, e1, t2=t1+(0, 7)) -> (e2, 102, e3, t3=t2+(1, 6))	2	0	0
89	(e1, 14, e2, t1) & (e3, 14, e1, t2=t1+(0, 4)) -> (e1, 14, e3, t3=t2+(1, 7))	2	0	0
90	(e1, 87, e2, t1) & (e1, 0, e2, t2=t1+(0, 5)) -> (e2, 87, e1, t3=t2+(1, 6))	2	0	0
91	(e1, 78, e2, t1) & (e3, 78, e2, t2=t1+(0, 3)) -> (e1, 78, e2, t3=t2+(1, 3))	2	0	0
92	(e1, 130, e2, t1) & (e3, 130, e1, t2=t1+(0, 2)) -> (e3, 120, e1, t3=t2+(1, 9))	2	0	0
93	(e1, 200, e2, t1) & (e1, 224, e3, t2=t1+(0, 6)) -> (e2, 200, e1, t3=t2+(1, 3))	2	0	0
94	(e1, 207, e2, t1) & (e3, 135, e2, t2=t1+(0, 6)) -> (e3, 135, e1, t3=t2+(1, 8))	2	0	0
95	(e1, 39, e2, t1) & (e1, 39, e3, t2=t1+(0, 7)) -> (e3, 39, e2, t3=t2+(1, 8))	2	0	0
96	(e1, 11, e2, t1) & (e1, 11, e3, t2=t1+(0, 6)) -> (e2, 80, e3, t3=t2+(1, 6))	2	0	0
97	(e1, 67, e2, t1) & (e3, 119, e1, t2=t1+(0, 5)) -> (e3, 67, e1, t3=t2+(1, 4))	2	0	0
98	(e1, 191, e2, t1) & (e2, 93, e1, t2=t1+(0, 7)) -> (e2, 93, e1, t3=t2+(1, 7))	2	0	0
99	(e1, 95, e2, t1) & (e1, 5, e2, t2=t1+(0, 6)) -> (e1, 95, e2, t3=t2+(1, 7))	2	0	0
100	(e1, 171, e2, t1) & (e1, 171, e3, t2=t1+(0, 7)) -> (e3, 19, e1, t3=t2+(1, 2))	2	0	0
101	(e1, 34, e2, t1) & (e3, 166, e1, t2=t1+(0, 10)) -> (e2, 34, e3, t3=t2+(1, 7))	2	0	0
102	(e1, 78, e2, t1) & (e3, 78, e1, t2=t1+(0, 5)) -> (e1, 115, e3, t3=t2+(1, 2))	2	0	0
103	(e1, 167, e2, t1) & (e1, 168, e2, t2=t1+(0, 8)) -> (e1, 168, e2, t3=t2+(1, 3))	2	0	0
104	(e1, 62, e2, t1) & (e2, 62, e3, t2=t1+(0, 7)) -> (e3, 62, e2, t3=t2+(1, 10))	2	0	0
105	(e1, 197, e2, t1) & (e3, 128, e2, t2=t1+(0, 4)) -> (e2, 197, e1, t3=t2+(1, 3))	2	0	0
106	(e1, 200, e2, t1) & (e2, 227, e3, t2=t1+(0, 3)) -> (e3, 227, e2, t3=t2+(1, 5))	2	0	0
107	(e1, 44, e2, t1) & (e2, 167, e1, t2=t1+(0, 9)) -> (e1, 44, e2, t3=t2+(1, 4))	2	0	0
108	(e1, 115, e2, t1) & (e1, 115, e2, t2=t1+(1, 5)) -> (e1, 176, e2, t3=t2+(1, 3))	2	0	0
109	(e1, 47, e2, t1) & (e2, 47, e3, t2=t1+(0, 3)) -> (e2, 167, e3, t3=t2+(1, 3))	2	0	0
110	(e1, 105, e2, t1) & (e1, 61, e3, t2=t1+(0, 4)) -> (e1, 105, e2, t3=t2+(1, 4))	2	0	0
111	(e1, 57, e2, t1) & (e2, 32, e3, t2=t1+(0, 3)) -> (e3, 57, e1, t3=t2+(1, 7))	2	0	0
112	(e1, 176, e2, t1) & (e3, 142, e1, t2=t1+(0, 6)) -> (e2, 176, e1, t3=t2+(1, 1))	2	0	0
113	(e1, 173, e2, t1) & (e3, 173, e2, t2=t1+(0, 3)) -> (e1, 168, e3, t3=t2+(1, 5))	2	0	0
114	(e1, 125, e2, t1) & (e1, 125, e3, t2=t1+(0, 9)) -> (e3, 125, e1, t3=t2+(1, 3))	2	0	0
115	(e1, 41, e2, t1) & (e3, 41, e2, t2=t1+(0, 8)) -> (e3, 16, e2, t3=t2+(1, 4))	2	0	0
116	(e1, 156, e2, t1) & (e3, 95, e1, t2=t1+(0, 5)) -> (e2, 156, e3, t3=t2+(1, 5))	2	0	0
117	(e1, 113, e2, t1) & (e1, 22, e3, t2=t1+(0, 4)) -> (e1, 22, e2, t3=t2+(1, 6))	2	0	0
118	(e1, 151, e2, t1) & (e3, 76, e1, t2=t1+(0, 5)) -> (e3, 151, e2, t3=t2+(1, 4))	2	0	0
119	(e1, 74, e2, t1) & (e3, 185, e2, t2=t1+(0, 1)) -> (e1, 185, e3, t3=t2+(1, 8))	2	0	0
120	(e1, 218, e2, t1) & (e3, 213, e1, t2=t1+(0, 5)) -> (e3, 218, e1, t3=t2+(1, 4))	2	0	0
121	(e1, 11, e2, t1) & (e3, 11, e2, t2=t1+(0, 7)) -> (e1, 200, e3, t3=t2+(1, 4))	2	0	0
122	(e1, 102, e2, t1) & (e1, 181, e3, t2=t1+(0, 5)) -> (e2, 102, e3, t3=t2+(1, 4))	2	0	0
123	(e1, 200, e2, t1) & (e2, 16, e3, t2=t1+(0, 6)) -> (e1, 16, e3, t3=t2+(1, 5))	2	0	0
124	(e1, 212, e2, t1) & (e1, 212, e2, t2=t1+(1, 3)) -> (e2, 212, e1, t3=t2+(1, 4))	2	0	0
125	(e1, 92, e2, t1) & (e2, 69, e3, t2=t1+(0, 6)) -> (e3, 92, e1, t3=t2+(1, 3))	2	0	0
126	(e1, 78, e2, t1) & (e1, 78, e3, t2=t1+(0, 9)) -> (e2, 182, e3, t3=t2+(1, 7))	2	0	0
127	(e1, 158, e2, t1) & (e1, 153, e3, t2=t1+(0, 7)) -> (e1, 153, e2, t3=t2+(1, 3))	2	0	0
128	(e1, 127, e2, t1) & (e1, 127, e3, t2=t1+(0, 7)) -> (e2, 150, e1, t3=t2+(1, 6))	2	0	0
129	(e1, 198, e2, t1) & (e3, 136, e1, t2=t1+(0, 4)) -> (e2, 136, e1, t3=t2+(1, 2))	2	0	0
130	(e1, 78, e2, t1) & (e2, 78, e1, t2=t1+(0, 1)) -> (e2, 78, e1, t3=t2+(1, 3))	2	0	0
131	(e1, 194, e2, t1) & (e1, 120, e3, t2=t1+(0, 5)) -> (e2, 194, e3, t3=t2+(1, 8))	2	0	0
132	(e1, 193, e2, t1) & (e2, 68, e1, t2=t1+(0, 5)) -> (e1, 68, e2, t3=t2+(1, 5))	2	0	0
133	(e1, 147, e2, t1) & (e1, 147, e3, t2=t1+(0, 2)) -> (e3, 18, e2, t3=t2+(1, 5))	2	0	0
134	(e1, 11, e2, t1) & (e3, 11, e1, t2=t1+(0, 8)) -> (e3, 120, e2, t3=t2+(1, 5))	2	0	0
135	(e1, 202, e2, t1) & (e1, 84, e3, t2=t1+(0, 9)) -> (e3, 84, e2, t3=t2+(1, 2))	2	0	0
136	(e1, 196, e2, t1) & (e3, 186, e2, t2=t1+(0, 5)) -> (e1, 186, e2, t3=t2+(1, 8))	2	0	0
137	(e1, 40, e2, t1) & (e2, 40, e3, t2=t1+(0, 7)) -> (e1, 46, e2, t3=t2+(1, 2))	2	0	0
138	(e1, 209, e2, t1) & (e2, 10, e3, t2=t1+(0, 5)) -> (e3, 10, e2, t3=t2+(1, 5))	2	0	0
139	(e1, 113, e2, t1) & (e2, 113, e3, t2=t1+(0, 5)) -> (e1, 113, e2, t3=t2+(1, 5))	2	0	0
140	(e1, 50, e2, t1) & (e1, 4, e3, t2=t1+(0, 3)) -> (e1, 4, e2, t3=t2+(1, 4))	2	0	0
141	(e1, 102, e2, t1) & (e3, 102, e2, t2=t1+(0, 5)) -> (e1, 11, e3, t3=t2+(1, 7))	2	0	0
142	(e1, 183, e2, t1) & (e3, 221, e2, t2=t1+(0, 5)) -> (e2, 221, e3, t3=t2+(1, 4))	2	0	0
143	(e1, 129, e2, t1) & (e2, 129, e3, t2=t1+(0, 2)) -> (e1, 129, e3, t3=t2+(1, 3))	2	0	0
144	(e1, 11, e2, t1) & (e1, 11, e2, t2=t1+(1, 1)) -> (e2, 11, e1, t3=t2+(1, 5))	2	0	0
145	(e1, 5, e2, t1) & (e3, 60, e1, t2=t1+(0, 1)) -> (e1, 60, e2, t3=t2+(1, 2))	2	0	0
146	(e1, 72, e2, t1) & (e2, 167, e3, t2=t1+(0, 5)) -> (e1, 167, e3, t3=t2+(1, 4))	2	0	0
147	(e1, 204, e2, t1) & (e3, 204, e2, t2=t1+(0, 5)) -> (e1, 41, e2, t3=t2+(1, 1))	2	0	0
148	(e1, 51, e2, t1) & (e3, 51, e1, t2=t1+(0, 3)) -> (e2, 51, e3, t3=t2+(1, 4))	2	0	0
149	(e1, 78, e2, t1) & (e3, 78, e2, t2=t1+(0, 3)) -> (e3, 118, e2, t3=t2+(1, 3))	2	0	0
150	(e1, 135, e2, t1) & (e2, 201, e3, t2=t1+(0, 5)) -> (e3, 201, e1, t3=t2+(1, 6))	2	0	0
151	(e1, 33, e2, t1) & (e2, 71, e3, t2=t1+(0, 3)) -> (e1, 71, e2, t3=t2+(1, 5))	2	0	0
152	(e1, 130, e2, t1) & (e1, 15, e3, t2=t1+(0, 9)) -> (e3, 130, e2, t3=t2+(1, 4))	2	0	0
153	(e1, 9, e2, t1) & (e2, 9, e3, t2=t1+(0, 4)) -> (e1, 102, e3, t3=t2+(1, 4))	2	0	0
154	(e1, 129, e2, t1) & (e1, 160, e2, t2=t1+(0, 6)) -> (e2, 129, e1, t3=t2+(1, 6))	2	0	0
155	(e1, 201, e2, t1) & (e1, 201, e3, t2=t1+(0, 8)) -> (e1, 201, e2, t3=t2+(1, 5))	2	0	0
156	(e1, 220, e2, t1) & (e2, 1, e1, t2=t1+(0, 9)) -> (e1, 220, e2, t3=t2+(1, 5))	2	0	0
157	(e1, 61, e2, t1) & (e1, 61, e2, t2=t1+(1, 5)) -> (e1, 122, e2, t3=t2+(1, 7))	2	0	0
158	(e1, 25, e2, t1) & (e1, 25, e3, t2=t1+(0, 5)) -> (e1, 97, e2, t3=t2+(1, 7))	2	0	0
159	(e1, 59, e2, t1) & (e2, 59, e1, t2=t1+(0, 3)) -> (e2, 168, e1, t3=t2+(1, 7))	2	0	0
160	(e1, 172, e2, t1) & (e3, 169, e1, t2=t1+(0, 9)) -> (e1, 172, e2, t3=t2+(1, 10))	2	0	0
161	(e1, 91, e2, t1) & (e3, 91, e2, t2=t1+(0, 3)) -> (e2, 91, e3, t3=t2+(1, 6))	2	0	0
162	(e1, 187, e2, t1) & (e1, 60, e3, t2=t1+(0, 4)) -> (e2, 187, e1, t3=t2+(1, 6))	2	0	0
163	(e1, 182, e2, t1) & (e1, 182, e3, t2=t1+(0, 6)) -> (e1, 33, e2, t3=t2+(1, 3))	2	0	0
164	(e1, 114, e2, t1) & (e1, 135, e2, t2=t1+(0, 2)) -> (e2, 135, e1, t3=t2+(1, 8))	2	0	0
165	(e1, 68, e2, t1) & (e3, 19, e2, t2=t1+(0, 6)) -> (e2, 19, e1, t3=t2+(1, 9))	2	0	0
166	(e1, 206, e2, t1) & (e3, 107, e2, t2=t1+(0, 14)) -> (e3, 107, e1, t3=t2+(1, 6))	2	0	0
167	(e1, 92, e2, t1) & (e2, 57, e1, t2=t1+(0, 3)) -> (e2, 92, e1, t3=t2+(1, 4))	2	0	0
168	(e1, 144, e2, t1) & (e2, 193, e3, t2=t1+(0, 2)) -> (e1, 193, e3, t3=t2+(1, 4))	2	0	0
169	(e1, 101, e2, t1) & (e2, 101, e3, t2=t1+(0, 6)) -> (e3, 51, e2, t3=t2+(1, 5))	2	0	0
170	(e1, 181, e2, t1) & (e3, 130, e1, t2=t1+(0, 3)) -> (e3, 181, e1, t3=t2+(1, 6))	2	0	0
171	(e1, 138, e2, t1) & (e2, 92, e3, t2=t1+(0, 5)) -> (e2, 92, e3, t3=t2+(1, 7))	2	0	0
172	(e1, 187, e2, t1) & (e2, 187, e3, t2=t1+(0, 4)) -> (e1, 130, e3, t3=t2+(1, 8))	2	0	0
173	(e1, 114, e2, t1) & (e1, 207, e3, t2=t1+(0, 2)) -> (e1, 207, e2, t3=t2+(1, 5))	2	0	0
174	(e1, 163, e2, t1) & (e1, 106, e2, t2=t1+(0, 5)) -> (e1, 106, e2, t3=t2+(1, 3))	2	0	0
175	(e1, 17, e2, t1) & (e3, 17, e2, t2=t1+(0, 3)) -> (e3, 20, e1, t3=t2+(1, 4))	2	0	0
176	(e1, 136, e2, t1) & (e3, 136, e1, t2=t1+(0, 5)) -> (e1, 136, e3, t3=t2+(1, 3))	2	0	0
177	(e1, 15, e2, t1) & (e1, 15, e3, t2=t1+(0, 6)) -> (e3, 15, e1, t3=t2+(1, 7))	2	0	0
178	(e1, 107, e2, t1) & (e2, 217, e3, t2=t1+(0, 5)) -> (e2, 107, e1, t3=t2+(1, 4))	2	0	0
179	(e1, 140, e2, t1) & (e3, 222, e1, t2=t1+(0, 6)) -> (e1, 140, e2, t3=t2+(1, 9))	2	0	0
180	(e1, 62, e2, t1) & (e1, 166, e3, t2=t1+(0, 6)) -> (e1, 166, e2, t3=t2+(1, 2))	2	0	0
181	(e1, 144, e2, t1) & (e3, 144, e2, t2=t1+(0, 6)) -> (e1, 144, e3, t3=t2+(1, 4))	2	0	0
182	(e1, 156, e2, t1) & (e1, 189, e3, t2=t1+(0, 3)) -> (e1, 156, e2, t3=t2+(1, 7))	2	0	0
183	(e1, 12, e2, t1) & (e1, 12, e3, t2=t1+(0, 9)) -> (e2, 92, e1, t3=t2+(1, 4))	2	0	0
184	(e1, 82, e2, t1) & (e1, 38, e2, t2=t1+(0, 3)) -> (e2, 38, e1, t3=t2+(1, 9))	2	0	0
