id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
52	(e1, 105, e2, t1) & (e3, 190, e2, t2=t1+(0, 4)) -> (e1, 105, e2, t3=t2+(1, 4))	2	0	0
53	(e1, 182, e2, t1) & (e1, 174, e3, t2=t1+(0, 11)) -> (e2, 182, e1, t3=t2+(1, 4))	2	0	0
54	(e1, 79, e2, t1) & (e3, 80, e1, t2=t1+(0, 5)) -> (e1, 79, e3, t3=t2+(1, 3))	2	0	0
55	(e1, 127, e2, t1) & (e3, 127, e2, t2=t1+(0, 6)) -> (e3, 157, e1, t3=t2+(1, 6))	2	0	0
56	(e1, 91, e2, t1) & (e3, 91, e1, t2=t1+(0, 8)) -> (e2, 221, e1, t3=t2+(1, 4))	2	0	0
57	(e1, 162, e2, t1) & (e3, 154, e2, t2=t1+(0, 6)) -> (e3, 154, e2, t3=t2+(1, 3))	2	0	0
58	(e1, 146, e2, t1) & (e2, 215, e3, t2=t1+(0, 2)) -> (e1, 215, e3, t3=t2+(1, 4))	2	0	0
59	(e1, 154, e2, t1) & (e1, 154, e3, t2=t1+(0, 7)) -> (e3, 154, e2, t3=t2+(1, 8))	2	0	0
60	(e1, 178, e2, t1) & (e1, 59, e2, t2=t1+(0, 7)) -> (e1, 178, e2, t3=t2+(1, 2))	2	0	0
61	(e1, 40, e2, t1) & (e3, 40, e1, t2=t1+(0, 6)) -> (e2, 162, e3, t3=t2+(1, 2))	2	0	0
62	(e1, 61, e2, t1) & (e3, 61, e1, t2=t1+(0, 7)) -> (e1, 61, e2, t3=t2+(1, 7))	2	0	0
63	(e1, 160, e2, t1) & (e1, 160, e3, t2=t1+(0, 8)) -> (e2, 160, e3, t3=t2+(1, 8))	2	0	0
64	(e1, 142, e2, t1) & (e3, 142, e2, t2=t1+(0, 8)) -> (e1, 196, e2, t3=t2+(1, 2))	2	0	0
65	(e1, 79, e2, t1) & (e2, 79, e1, t2=t1+(0, 4)) -> (e2, 200, e1, t3=t2+(1, 3))	2	0	0
66	(e1, 62, e2, t1) & (e3, 9, e1, t2=t1+(0, 4)) -> (e2, 62, e3, t3=t2+(1, 6))	2	0	0
67	(e1, 62, e2, t1) & (e3, 62, e1, t2=t1+(0, 6)) -> (e1, 62, e3, t3=t2+(1, 6))	2	0	0
68	(e1, 164, e2, t1) & (e3, 131, e2, t2=t1+(0, 7)) -> (e1, 131, e3, t3=t2+(1, 5))	2	0	0
69	(e1, 201, e2, t1) & (e2, 201, e3, t2=t1+(0, 4)) -> (e2, 188, e1, t3=t2+(1, 4))	2	0	0
70	(e1, 195, e2, t1) & (e3, 195, e1, t2=t1+(0, 3)) -> (e3, 111, e2, t3=t2+(1, 7))	2	0	0
71	(e1, 41, e2, t1) & (e3, 164, e1, t2=t1+(0, 2)) -> (e1, 164, e3, t3=t2+(1, 3))	2	0	0
72	(e1, 154, e2, t1) & (e3, 154, e2, t2=t1+(0, 2)) -> (e1, 154, e2, t3=t2+(1, 4))	2	0	0
73	(e1, 80, e2, t1) & (e3, 59, e2, t2=t1+(0, 6)) -> (e1, 59, e3, t3=t2+(1, 4))	2	0	0
74	(e1, 224, e2, t1) & (e2, 224, e3, t2=t1+(0, 5)) -> (e2, 224, e1, t3=t2+(1, 4))	2	0	0
75	(e1, 133, e2, t1) & (e1, 133, e3, t2=t1+(0, 4)) -> (e2, 133, e1, t3=t2+(1, 7))	2	0	0
76	(e1, 34, e2, t1) & (e3, 131, e2, t2=t1+(0, 3)) -> (e3, 131, e2, t3=t2+(1, 3))	2	0	0
77	(e1, 14, e2, t1) & (e1, 14, e3, t2=t1+(0, 5)) -> (e1, 14, e3, t3=t2+(1, 5))	2	0	0
78	(e1, 35, e2, t1) & (e3, 35, e2, t2=t1+(0, 4)) -> (e3, 79, e1, t3=t2+(1, 12))	2	0	0
79	(e1, 177, e2, t1) & (e2, 177, e3, t2=t1+(0, 5)) -> (e2, 42, e3, t3=t2+(1, 6))	2	0	0
80	(e1, 226, e2, t1) & (e3, 226, e2, t2=t1+(0, 4)) -> (e2, 226, e3, t3=t2+(1, 2))	2	0	0
81	(e1, 195, e2, t1) & (e3, 155, e2, t2=t1+(0, 6)) -> (e3, 195, e2, t3=t2+(1, 5))	2	0	0
82	(e1, 82, e2, t1) & (e1, 82, e2, t2=t1+(1, 6)) -> (e1, 195, e2, t3=t2+(1, 3))	2	0	0
83	(e1, 195, e2, t1) & (e2, 195, e3, t2=t1+(0, 3)) -> (e3, 75, e2, t3=t2+(1, 2))	2	0	0
84	(e1, 104, e2, t1) & (e2, 9, e3, t2=t1+(0, 4)) -> (e3, 9, e1, t3=t2+(1, 3))	2	0	0
85	(e1, 24, e2, t1) & (e3, 24, e1, t2=t1+(0, 3)) -> (e2, 24, e1, t3=t2+(1, 3))	2	0	0
86	(e1, 130, e2, t1) & (e3, 130, e2, t2=t1+(0, 5)) -> (e3, 130, e2, t3=t2+(1, 3))	2	0	0
87	(e1, 59, e2, t1) & (e2, 59, e3, t2=t1+(0, 6)) -> (e2, 154, e1, t3=t2+(1, 3))	2	0	0
88	(e1, 104, e2, t1) & (e3, 81, e1, t2=t1+(0, 11)) -> (e1, 81, e2, t3=t2+(1, 5))	2	0	0
89	(e1, 44, e2, t1) & (e2, 44, e1, t2=t1+(0, 5)) -> (e2, 6, e1, t3=t2+(1, 7))	2	0	0
90	(e1, 91, e2, t1) & (e3, 91, e2, t2=t1+(0, 8)) -> (e3, 141, e2, t3=t2+(1, 7))	2	0	0
91	(e1, 112, e2, t1) & (e1, 14, e3, t2=t1+(0, 8)) -> (e2, 14, e3, t3=t2+(1, 7))	2	0	0
92	(e1, 113, e2, t1) & (e2, 113, e1, t2=t1+(0, 5)) -> (e1, 177, e2, t3=t2+(1, 5))	2	0	0
93	(e1, 120, e2, t1) & (e2, 115, e1, t2=t1+(0, 5)) -> (e1, 115, e2, t3=t2+(1, 9))	2	0	0
94	(e1, 62, e2, t1) & (e3, 188, e2, t2=t1+(0, 8)) -> (e2, 188, e3, t3=t2+(1, 9))	2	0	0
95	(e1, 38, e2, t1) & (e1, 38, e3, t2=t1+(0, 6)) -> (e1, 38, e2, t3=t2+(1, 4))	2	0	0
96	(e1, 174, e2, t1) & (e3, 178, e2, t2=t1+(0, 4)) -> (e1, 178, e2, t3=t2+(1, 5))	2	0	0
97	(e1, 150, e2, t1) & (e2, 150, e3, t2=t1+(0, 7)) -> (e1, 150, e3, t3=t2+(1, 4))	2	0	0
98	(e1, 84, e2, t1) & (e2, 84, e3, t2=t1+(0, 6)) -> (e3, 91, e1, t3=t2+(1, 5))	2	0	0
99	(e1, 196, e2, t1) & (e3, 149, e2, t2=t1+(0, 6)) -> (e1, 196, e2, t3=t2+(1, 3))	2	0	0
100	(e1, 60, e2, t1) & (e2, 60, e1, t2=t1+(0, 1)) -> (e1, 167, e2, t3=t2+(1, 6))	2	0	0
101	(e1, 160, e2, t1) & (e3, 149, e1, t2=t1+(0, 1)) -> (e1, 149, e2, t3=t2+(1, 6))	2	0	0
102	(e1, 116, e2, t1) & (e1, 116, e3, t2=t1+(0, 4)) -> (e3, 80, e2, t3=t2+(1, 5))	2	0	0
103	(e1, 172, e2, t1) & (e2, 172, e1, t2=t1+(0, 2)) -> (e1, 172, e2, t3=t2+(1, 5))	2	0	0
104	(e1, 80, e2, t1) & (e2, 80, e1, t2=t1+(0, 4)) -> (e1, 105, e2, t3=t2+(1, 8))	2	0	0
105	(e1, 61, e2, t1) & (e1, 61, e3, t2=t1+(0, 7)) -> (e3, 61, e1, t3=t2+(1, 6))	2	0	0
106	(e1, 19, e2, t1) & (e2, 19, e3, t2=t1+(0, 6)) -> (e2, 19, e3, t3=t2+(1, 1))	2	0	0
107	(e1, 144, e2, t1) & (e3, 103, e2, t2=t1+(0, 4)) -> (e1, 144, e3, t3=t2+(1, 3))	2	0	0
108	(e1, 64, e2, t1) & (e2, 158, e3, t2=t1+(0, 4)) -> (e2, 64, e3, t3=t2+(1, 2))	2	0	0
109	(e1, 78, e2, t1) & (e3, 217, e1, t2=t1+(0, 5)) -> (e2, 217, e1, t3=t2+(1, 6))	2	0	0
110	(e1, 116, e2, t1) & (e2, 66, e3, t2=t1+(0, 1)) -> (e2, 66, e1, t3=t2+(1, 2))	2	0	0
111	(e1, 203, e2, t1) & (e3, 36, e1, t2=t1+(0, 2)) -> (e1, 36, e3, t3=t2+(1, 4))	2	0	0
112	(e1, 59, e2, t1) & (e3, 59, e2, t2=t1+(0, 6)) -> (e3, 52, e2, t3=t2+(1, 4))	2	0	0
113	(e1, 104, e2, t1) & (e3, 104, e1, t2=t1+(0, 5)) -> (e3, 22, e2, t3=t2+(1, 7))	2	0	0
114	(e1, 207, e2, t1) & (e2, 207, e3, t2=t1+(0, 4)) -> (e2, 207, e3, t3=t2+(1, 7))	2	0	0
115	(e1, 167, e2, t1) & (e3, 207, e1, t2=t1+(0, 3)) -> (e2, 167, e3, t3=t2+(1, 9))	2	0	0
116	(e1, 29, e2, t1) -> (e1, 29, e2, t2=t1+(1, 6))	1	0	0
117	(e1, 4, e2, t1) -> (e1, 4, e2, t2=t1+(1, 3))	1	0	0
118	(e1, 41, e2, t1) -> (e1, 41, e2, t2=t1+(1, 6))	1	0	0
119	(e1, 20, e2, t1) -> (e2, 20, e1, t2=t1+(1, 2))	1	0	0
120	(e1, 186, e2, t1) -> (e1, 186, e2, t2=t1+(1, 1))	1	0	0
121	(e1, 91, e2, t1) -> (e2, 91, e1, t2=t1+(1, 1))	1	0	0
122	(e1, 26, e2, t1) -> (e2, 26, e1, t2=t1+(1, 5))	1	0	0
123	(e1, 104, e2, t1) -> (e1, 104, e2, t2=t1+(1, 4))	1	0	0
124	(e1, 175, e2, t1) -> (e2, 175, e1, t2=t1+(1, 7))	1	0	0
125	(e1, 176, e2, t1) -> (e2, 176, e1, t2=t1+(1, 4))	1	0	0
126	(e1, 113, e2, t1) -> (e1, 113, e2, t2=t1+(1, 3))	1	0	0
127	(e1, 166, e2, t1) -> (e1, 166, e2, t2=t1+(1, 4))	1	0	0
128	(e1, 54, e2, t1) -> (e1, 54, e2, t2=t1+(1, 6))	1	0	0
129	(e1, 37, e2, t1) -> (e2, 37, e1, t2=t1+(1, 4))	1	0	0
130	(e1, 16, e2, t1) -> (e2, 16, e1, t2=t1+(1, 5))	1	0	0
131	(e1, 154, e2, t1) -> (e2, 154, e1, t2=t1+(1, 4))	1	0	0
132	(e1, 140, e2, t1) -> (e1, 140, e2, t2=t1+(1, 6))	1	0	0
133	(e1, 215, e2, t1) -> (e1, 215, e2, t2=t1+(1, 6))	1	0	0
134	(e1, 175, e2, t1) -> (e1, 175, e2, t2=t1+(1, 6))	1	0	0
135	(e1, 10, e2, t1) -> (e2, 10, e1, t2=t1+(1, 7))	1	0	0
136	(e1, 63, e2, t1) -> (e1, 63, e2, t2=t1+(1, 8))	1	0	0
137	(e1, 0, e2, t1) -> (e1, 0, e2, t2=t1+(1, 5))	1	0	0
138	(e1, 44, e2, t1) -> (e1, 44, e2, t2=t1+(1, 6))	1	0	0
139	(e1, 11, e2, t1) -> (e2, 11, e1, t2=t1+(1, 5))	1	0	0
140	(e1, 170, e2, t1) -> (e1, 170, e2, t2=t1+(1, 2))	1	0	0
141	(e1, 178, e2, t1) -> (e2, 178, e1, t2=t1+(1, 2))	1	0	0
142	(e1, 195, e2, t1) -> (e2, 195, e1, t2=t1+(1, 4))	1	0	0
143	(e1, 162, e2, t1) -> (e1, 162, e2, t2=t1+(1, 1))	1	0	0
144	(e1, 200, e2, t1) -> (e2, 200, e1, t2=t1+(1, 9))	1	0	0
145	(e1, 170, e2, t1) -> (e2, 170, e1, t2=t1+(1, 6))	1	0	0
146	(e1, 110, e2, t1) -> (e2, 110, e1, t2=t1+(1, 10))	1	0	0
147	(e1, 168, e2, t1) -> (e1, 168, e2, t2=t1+(1, 1))	1	0	0
148	(e1, 67, e2, t1) -> (e2, 67, e1, t2=t1+(1, 8))	1	0	0
149	(e1, 39, e2, t1) -> (e1, 39, e2, t2=t1+(1, 5))	1	0	0
150	(e1, 39, e2, t1) -> (e2, 39, e1, t2=t1+(1, 3))	1	0	0
151	(e1, 78, e2, t1) -> (e1, 78, e2, t2=t1+(1, 1))	1	0	0
152	(e1, 24, e2, t1) -> (e2, 24, e1, t2=t1+(1, 6))	1	0	0
153	(e1, 80, e2, t1) -> (e1, 80, e2, t2=t1+(1, 2))	1	0	0
154	(e1, 47, e2, t1) -> (e2, 47, e1, t2=t1+(1, 10))	1	0	0
155	(e1, 163, e2, t1) -> (e1, 163, e2, t2=t1+(1, 5))	1	0	0
156	(e1, 66, e2, t1) -> (e1, 66, e2, t2=t1+(1, 6))	1	0	0
157	(e1, 71, e2, t1) -> (e2, 71, e1, t2=t1+(1, 4))	1	0	0
158	(e1, 207, e2, t1) -> (e1, 207, e2, t2=t1+(1, 4))	1	0	0
159	(e1, 150, e2, t1) -> (e2, 150, e1, t2=t1+(1, 6))	1	0	0
160	(e1, 52, e2, t1) -> (e2, 52, e1, t2=t1+(1, 8))	1	0	0
161	(e1, 7, e2, t1) -> (e1, 7, e2, t2=t1+(1, 5))	1	0	0
162	(e1, 105, e2, t1) -> (e2, 105, e1, t2=t1+(1, 3))	1	0	0
163	(e1, 109, e2, t1) -> (e1, 109, e2, t2=t1+(1, 3))	1	0	0
164	(e1, 226, e2, t1) -> (e1, 226, e2, t2=t1+(1, 8))	1	0	0
165	(e1, 214, e2, t1) -> (e1, 214, e2, t2=t1+(1, 5))	1	0	0
166	(e1, 136, e2, t1) -> (e1, 136, e2, t2=t1+(1, 7))	1	0	0
167	(e1, 188, e2, t1) -> (e2, 188, e1, t2=t1+(1, 6))	1	0	0
168	(e1, 14, e2, t1) -> (e1, 14, e2, t2=t1+(1, 6))	1	0	0
169	(e1, 165, e2, t1) -> (e2, 165, e1, t2=t1+(1, 9))	1	0	0
170	(e1, 65, e2, t1) -> (e1, 65, e2, t2=t1+(1, 5))	1	0	0
171	(e1, 196, e2, t1) -> (e1, 196, e2, t2=t1+(1, 11))	1	0	0
172	(e1, 203, e2, t1) -> (e2, 203, e1, t2=t1+(1, 3))	1	0	0
173	(e1, 188, e2, t1) -> (e1, 188, e2, t2=t1+(1, 6))	1	0	0
174	(e1, 89, e2, t1) -> (e2, 89, e1, t2=t1+(1, 4))	1	0	0
175	(e1, 3, e2, t1) -> (e1, 3, e2, t2=t1+(1, 6))	1	0	0
176	(e1, 22, e2, t1) -> (e1, 22, e2, t2=t1+(1, 8))	1	0	0
177	(e1, 10, e2, t1) -> (e1, 10, e2, t2=t1+(1, 4))	1	0	0
178	(e1, 160, e2, t1) -> (e2, 160, e1, t2=t1+(1, 4))	1	0	0
179	(e1, 9, e2, t1) -> (e1, 9, e2, t2=t1+(1, 7))	1	0	0
180	(e1, 138, e2, t1) -> (e2, 138, e1, t2=t1+(1, 5))	1	0	0
181	(e1, 141, e2, t1) -> (e1, 141, e2, t2=t1+(1, 4))	1	0	0
182	(e1, 129, e2, t1) -> (e2, 129, e1, t2=t1+(1, 9))	1	0	0
183	(e1, 182, e2, t1) -> (e2, 182, e1, t2=t1+(1, 6))	1	0	0
184	(e1, 29, e2, t1) -> (e2, 29, e1, t2=t1+(1, 4))	1	0	0
185	(e1, 129, e2, t1) -> (e1, 129, e2, t2=t1+(1, 8))	1	0	0
186	(e1, 221, e2, t1) -> (e1, 221, e2, t2=t1+(1, 4))	1	0	0
187	(e1, 33, e2, t1) -> (e2, 33, e1, t2=t1+(1, 5))	1	0	0
188	(e1, 225, e2, t1) -> (e2, 225, e1, t2=t1+(1, 3))	1	0	0
189	(e1, 154, e2, t1) -> (e1, 154, e2, t2=t1+(1, 6))	1	0	0
190	(e1, 74, e2, t1) -> (e1, 74, e2, t2=t1+(1, 7))	1	0	0
191	(e1, 40, e2, t1) -> (e1, 40, e2, t2=t1+(1, 7))	1	0	0
192	(e1, 116, e2, t1) -> (e2, 116, e1, t2=t1+(1, 8))	1	0	0
193	(e1, 196, e2, t1) -> (e2, 196, e1, t2=t1+(1, 2))	1	0	0
194	(e1, 162, e2, t1) -> (e2, 162, e1, t2=t1+(1, 8))	1	0	0
195	(e1, 91, e2, t1) -> (e1, 91, e2, t2=t1+(1, 7))	1	0	0
196	(e1, 150, e2, t1) -> (e1, 150, e2, t2=t1+(1, 4))	1	0	0
197	(e1, 157, e2, t1) -> (e2, 157, e1, t2=t1+(1, 4))	1	0	0
198	(e1, 79, e2, t1) -> (e1, 79, e2, t2=t1+(1, 3))	1	0	0
199	(e1, 64, e2, t1) -> (e2, 64, e1, t2=t1+(1, 6))	1	0	0
200	(e1, 99, e2, t1) -> (e2, 99, e1, t2=t1+(1, 2))	1	0	0
201	(e1, 70, e2, t1) -> (e2, 70, e1, t2=t1+(1, 4))	1	0	0
202	(e1, 153, e2, t1) -> (e2, 153, e1, t2=t1+(1, 2))	1	0	0
203	(e1, 42, e2, t1) -> (e2, 42, e1, t2=t1+(1, 3))	1	0	0
204	(e1, 66, e2, t1) -> (e2, 66, e1, t2=t1+(1, 4))	1	0	0
205	(e1, 59, e2, t1) -> (e2, 59, e1, t2=t1+(1, 6))	1	0	0
206	(e1, 200, e2, t1) -> (e1, 200, e2, t2=t1+(1, 5))	1	0	0
207	(e1, 67, e2, t1) -> (e1, 67, e2, t2=t1+(1, 7))	1	0	0
208	(e1, 102, e2, t1) -> (e1, 102, e2, t2=t1+(1, 5))	1	0	0
209	(e1, 100, e2, t1) -> (e1, 100, e2, t2=t1+(1, 6))	1	0	0
210	(e1, 38, e2, t1) -> (e2, 38, e1, t2=t1+(1, 3))	1	0	0
211	(e1, 14, e2, t1) -> (e2, 14, e1, t2=t1+(1, 2))	1	0	0
212	(e1, 135, e2, t1) -> (e1, 135, e2, t2=t1+(1, 9))	1	0	0
213	(e1, 49, e2, t1) -> (e2, 49, e1, t2=t1+(1, 2))	1	0	0
214	(e1, 20, e2, t1) -> (e1, 20, e2, t2=t1+(1, 6))	1	0	0
215	(e1, 34, e2, t1) -> (e1, 34, e2, t2=t1+(1, 3))	1	0	0
216	(e1, 98, e2, t1) -> (e1, 98, e2, t2=t1+(1, 6))	1	0	0
217	(e1, 201, e2, t1) -> (e1, 201, e2, t2=t1+(1, 7))	1	0	0
218	(e1, 21, e2, t1) -> (e2, 21, e1, t2=t1+(1, 6))	1	0	0
219	(e1, 158, e2, t1) -> (e2, 158, e1, t2=t1+(1, 10))	1	0	0
220	(e1, 172, e2, t1) -> (e1, 172, e2, t2=t1+(1, 3))	1	0	0
221	(e1, 189, e2, t1) -> (e1, 189, e2, t2=t1+(1, 2))	1	0	0
222	(e1, 193, e2, t1) -> (e2, 193, e1, t2=t1+(1, 1))	1	0	0
223	(e1, 130, e2, t1) -> (e1, 130, e2, t2=t1+(1, 3))	1	0	0
224	(e1, 107, e2, t1) -> (e1, 107, e2, t2=t1+(1, 6))	1	0	0
225	(e1, 63, e2, t1) -> (e2, 63, e1, t2=t1+(1, 8))	1	0	0
226	(e1, 201, e2, t1) -> (e2, 201, e1, t2=t1+(1, 7))	1	0	0
227	(e1, 61, e2, t1) -> (e2, 61, e1, t2=t1+(1, 3))	1	0	0
228	(e1, 194, e2, t1) -> (e1, 194, e2, t2=t1+(1, 3))	1	0	0
229	(e1, 16, e2, t1) -> (e1, 16, e2, t2=t1+(1, 3))	1	0	0
230	(e1, 62, e2, t1) -> (e1, 62, e2, t2=t1+(1, 5))	1	0	0
231	(e1, 130, e2, t1) -> (e2, 130, e1, t2=t1+(1, 4))	1	0	0
232	(e1, 144, e2, t1) -> (e1, 144, e2, t2=t1+(1, 5))	1	0	0
233	(e1, 76, e2, t1) -> (e2, 76, e1, t2=t1+(1, 1))	1	0	0
234	(e1, 164, e2, t1) -> (e2, 164, e1, t2=t1+(1, 2))	1	0	0
