id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
60	(e1, 53, e2, t1) & (e3, 49, e2, t2=t1+(0, 1)) -> (e3, 49, e1, t3=t2+(1, 3))	2	0	0
61	(e1, 55, e2, t1) & (e2, 135, e3, t2=t1+(0, 5)) -> (e3, 55, e1, t3=t2+(1, 8))	2	0	0
62	(e1, 39, e2, t1) & (e2, 39, e3, t2=t1+(0, 9)) -> (e1, 39, e2, t3=t2+(1, 4))	2	0	0
63	(e1, 89, e2, t1) & (e3, 89, e1, t2=t1+(0, 4)) -> (e3, 89, e2, t3=t2+(1, 7))	2	0	0
64	(e1, 143, e2, t1) & (e3, 143, e1, t2=t1+(0, 1)) -> (e2, 143, e3, t3=t2+(1, 5))	2	0	0
65	(e1, 60, e2, t1) & (e1, 44, e3, t2=t1+(0, 3)) -> (e2, 44, e1, t3=t2+(1, 1))	2	0	0
66	(e1, 207, e2, t1) & (e1, 207, e2, t2=t1+(1, 7)) -> (e1, 207, e2, t3=t2+(1, 9))	2	0	0
67	(e1, 220, e2, t1) & (e3, 220, e2, t2=t1+(0, 3)) -> (e3, 164, e2, t3=t2+(1, 5))	2	0	0
68	(e1, 15, e2, t1) & (e1, 15, e2, t2=t1+(1, 3)) -> (e2, 142, e1, t3=t2+(1, 9))	2	0	0
69	(e1, 196, e2, t1) & (e3, 196, e1, t2=t1+(0, 1)) -> (e3, 196, e2, t3=t2+(1, 7))	2	0	0
70	(e1, 16, e2, t1) & (e2, 222, e1, t2=t1+(0, 3)) -> (e1, 222, e2, t3=t2+(1, 8))	2	0	0
71	(e1, 219, e2, t1) & (e3, 219, e1, t2=t1+(0, 4)) -> (e1, 30, e3, t3=t2+(1, 8))	2	0	0
72	(e1, 44, e2, t1) & (e3, 44, e2, t2=t1+(0, 6)) -> (e3, 190, e1, t3=t2+(1, 5))	2	0	0
73	(e1, 142, e2, t1) & (e3, 142, e2, t2=t1+(0, 8)) -> (e2, 142, e3, t3=t2+(1, 6))	2	0	0
74	(e1, 166, e2, t1) & (e2, 205, e3, t2=t1+(0, 2)) -> (e3, 205, e2, t3=t2+(1, 3))	2	0	0
75	(e1, 51, e2, t1) & (e2, 196, e1, t2=t1+(0, 5)) -> (e2, 51, e1, t3=t2+(1, 8))	2	0	0
76	(e1, 160, e2, t1) & (e1, 160, e2, t2=t1+(1, 3)) -> (e2, 160, e1, t3=t2+(1, 6))	2	0	0
77	(e1, 90, e2, t1) & (e2, 90, e3, t2=t1+(0, 6)) -> (e1, 222, e2, t3=t2+(1, 8))	2	0	0
78	(e1, 60, e2, t1) & (e2, 60, e3, t2=t1+(0, 7)) -> (e2, 5, e3, t3=t2+(1, 7))	2	0	0
79	(e1, 6, e2, t1) & (e1, 6, e2, t2=t1+(1, 5)) -> (e1, 7, e2, t3=t2+(1, 2))	2	0	0
80	(e1, 156, e2, t1) & (e2, 145, e3, t2=t1+(0, 6)) -> (e1, 156, e3, t3=t2+(1, 12))	2	0	0
81	(e1, 191, e2, t1) & (e2, 191, e3, t2=t1+(0, 6)) -> (e1, 188, e3, t3=t2+(1, 4))	2	0	0
82	(e1, 84, e2, t1) & (e2, 50, e3, t2=t1+(0, 8)) -> (e2, 84, e3, t3=t2+(1, 4))	2	0	0
83	(e1, 160, e2, t1) & (e2, 160, e3, t2=t1+(0, 6)) -> (e1, 21, e3, t3=t2+(1, 4))	2	0	0
84	(e1, 156, e2, t1) & (e3, 156, e1, t2=t1+(0, 8)) -> (e3, 121, e2, t3=t2+(1, 5))	2	0	0
85	(e1, 28, e2, t1) & (e3, 213, e1, t2=t1+(0, 5)) -> (e3, 213, e2, t3=t2+(1, 7))	2	0	0
86	(e1, 106, e2, t1) & (e3, 121, e1, t2=t1+(0, 7)) -> (e3, 106, e1, t3=t2+(1, 7))	2	0	0
87	(e1, 48, e2, t1) & (e3, 48, e1, t2=t1+(0, 4)) -> (e3, 26, e1, t3=t2+(1, 7))	2	0	0
88	(e1, 23, e2, t1) & (e2, 30, e3, t2=t1+(0, 4)) -> (e1, 30, e3, t3=t2+(1, 8))	2	0	0
89	(e1, 222, e2, t1) & (e3, 222, e1, t2=t1+(0, 6)) -> (e2, 36, e1, t3=t2+(1, 5))	2	0	0
90	(e1, 110, e2, t1) & (e3, 110, e1, t2=t1+(0, 5)) -> (e3, 71, e2, t3=t2+(1, 6))	2	0	0
91	(e1, 128, e2, t1) -> (e1, 128, e2, t2=t1+(1, 4))	1	0	0
92	(e1, 56, e2, t1) -> (e2, 56, e1, t2=t1+(1, 4))	1	0	0
93	(e1, 1, e2, t1) -> (e2, 1, e1, t2=t1+(1, 5))	1	0	0
94	(e1, 205, e2, t1) -> (e1, 205, e2, t2=t1+(1, 2))	1	0	0
95	(e1, 177, e2, t1) -> (e2, 177, e1, t2=t1+(1, 7))	1	0	0
96	(e1, 145, e2, t1) -> (e1, 145, e2, t2=t1+(1, 5))	1	0	0
97	(e1, 197, e2, t1) -> (e1, 197, e2, t2=t1+(1, 6))	1	0	0
98	(e1, 106, e2, t1) -> (e1, 106, e2, t2=t1+(1, 1))	1	0	0
99	(e1, 114, e2, t1) -> (e2, 114, e1, t2=t1+(1, 3))	1	0	0
100	(e1, 144, e2, t1) -> (e1, 144, e2, t2=t1+(1, 3))	1	0	0
101	(e1, 148, e2, t1) -> (e2, 148, e1, t2=t1+(1, 3))	1	0	0
102	(e1, 3, e2, t1) -> (e1, 3, e2, t2=t1+(1, 9))	1	0	0
103	(e1, 121, e2, t1) -> (e1, 121, e2, t2=t1+(1, 6))	1	0	0
104	(e1, 55, e2, t1) -> (e1, 55, e2, t2=t1+(1, 5))	1	0	0
105	(e1, 196, e2, t1) -> (e1, 196, e2, t2=t1+(1, 3))	1	0	0
106	(e1, 165, e2, t1) -> (e1, 165, e2, t2=t1+(1, 4))	1	0	0
107	(e1, 143, e2, t1) -> (e2, 143, e1, t2=t1+(1, 2))	1	0	0
108	(e1, 141, e2, t1) -> (e1, 141, e2, t2=t1+(1, 6))	1	0	0
109	(e1, 44, e2, t1) -> (e1, 44, e2, t2=t1+(1, 7))	1	0	0
110	(e1, 49, e2, t1) -> (e2, 49, e1, t2=t1+(1, 5))	1	0	0
111	(e1, 123, e2, t1) -> (e2, 123, e1, t2=t1+(1, 5))	1	0	0
112	(e1, 72, e2, t1) -> (e1, 72, e2, t2=t1+(1, 3))	1	0	0
113	(e1, 120, e2, t1) -> (e2, 120, e1, t2=t1+(1, 6))	1	0	0
114	(e1, 22, e2, t1) -> (e1, 22, e2, t2=t1+(1, 7))	1	0	0
115	(e1, 45, e2, t1) -> (e2, 45, e1, t2=t1+(1, 5))	1	0	0
116	(e1, 214, e2, t1) -> (e2, 214, e1, t2=t1+(1, 5))	1	0	0
117	(e1, 0, e2, t1) -> (e2, 0, e1, t2=t1+(1, 2))	1	0	0
118	(e1, 111, e2, t1) -> (e2, 111, e1, t2=t1+(1, 2))	1	0	0
119	(e1, 154, e2, t1) -> (e1, 154, e2, t2=t1+(1, 2))	1	0	0
120	(e1, 190, e2, t1) -> (e2, 190, e1, t2=t1+(1, 2))	1	0	0
121	(e1, 4, e2, t1) -> (e1, 4, e2, t2=t1+(1, 4))	1	0	0
122	(e1, 12, e2, t1) -> (e1, 12, e2, t2=t1+(1, 6))	1	0	0
123	(e1, 149, e2, t1) -> (e2, 149, e1, t2=t1+(1, 5))	1	0	0
124	(e1, 42, e2, t1) -> (e2, 42, e1, t2=t1+(1, 7))	1	0	0
125	(e1, 179, e2, t1) -> (e1, 179, e2, t2=t1+(1, 5))	1	0	0
126	(e1, 98, e2, t1) -> (e1, 98, e2, t2=t1+(1, 9))	1	0	0
127	(e1, 220, e2, t1) -> (e1, 220, e2, t2=t1+(1, 4))	1	0	0
128	(e1, 144, e2, t1) -> (e2, 144, e1, t2=t1+(1, 3))	1	0	0
129	(e1, 181, e2, t1) -> (e1, 181, e2, t2=t1+(1, 4))	1	0	0
130	(e1, 183, e2, t1) -> (e1, 183, e2, t2=t1+(1, 8))	1	0	0
131	(e1, 7, e2, t1) -> (e1, 7, e2, t2=t1+(1, 10))	1	0	0
132	(e1, 93, e2, t1) -> (e1, 93, e2, t2=t1+(1, 6))	1	0	0
133	(e1, 18, e2, t1) -> (e1, 18, e2, t2=t1+(1, 6))	1	0	0
134	(e1, 130, e2, t1) -> (e2, 130, e1, t2=t1+(1, 6))	1	0	0
135	(e1, 27, e2, t1) -> (e2, 27, e1, t2=t1+(1, 5))	1	0	0
136	(e1, 213, e2, t1) -> (e1, 213, e2, t2=t1+(1, 2))	1	0	0
137	(e1, 134, e2, t1) -> (e2, 134, e1, t2=t1+(1, 5))	1	0	0
138	(e1, 130, e2, t1) -> (e1, 130, e2, t2=t1+(1, 5))	1	0	0
139	(e1, 90, e2, t1) -> (e1, 90, e2, t2=t1+(1, 3))	1	0	0
140	(e1, 6, e2, t1) -> (e2, 6, e1, t2=t1+(1, 7))	1	0	0
141	(e1, 64, e2, t1) -> (e2, 64, e1, t2=t1+(1, 1))	1	0	0
142	(e1, 138, e2, t1) -> (e2, 138, e1, t2=t1+(1, 7))	1	0	0
143	(e1, 125, e2, t1) -> (e2, 125, e1, t2=t1+(1, 1))	1	0	0
144	(e1, 34, e2, t1) -> (e2, 34, e1, t2=t1+(1, 4))	1	0	0
145	(e1, 135, e2, t1) -> (e1, 135, e2, t2=t1+(1, 8))	1	0	0
146	(e1, 216, e2, t1) -> (e2, 216, e1, t2=t1+(1, 2))	1	0	0
147	(e1, 2, e2, t1) -> (e1, 2, e2, t2=t1+(1, 7))	1	0	0
148	(e1, 196, e2, t1) -> (e2, 196, e1, t2=t1+(1, 6))	1	0	0
149	(e1, 184, e2, t1) -> (e1, 184, e2, t2=t1+(1, 4))	1	0	0
150	(e1, 74, e2, t1) -> (e1, 74, e2, t2=t1+(1, 5))	1	0	0
151	(e1, 2, e2, t1) -> (e2, 2, e1, t2=t1+(1, 9))	1	0	0
152	(e1, 146, e2, t1) -> (e1, 146, e2, t2=t1+(1, 5))	1	0	0
153	(e1, 121, e2, t1) -> (e2, 121, e1, t2=t1+(1, 4))	1	0	0
154	(e1, 149, e2, t1) -> (e1, 149, e2, t2=t1+(1, 6))	1	0	0
155	(e1, 14, e2, t1) -> (e2, 14, e1, t2=t1+(1, 2))	1	0	0
156	(e1, 55, e2, t1) -> (e2, 55, e1, t2=t1+(1, 4))	1	0	0
157	(e1, 191, e2, t1) -> (e2, 191, e1, t2=t1+(1, 7))	1	0	0
158	(e1, 18, e2, t1) -> (e2, 18, e1, t2=t1+(1, 5))	1	0	0
159	(e1, 77, e2, t1) -> (e1, 77, e2, t2=t1+(1, 7))	1	0	0
160	(e1, 53, e2, t1) -> (e1, 53, e2, t2=t1+(1, 4))	1	0	0
161	(e1, 50, e2, t1) -> (e2, 50, e1, t2=t1+(1, 8))	1	0	0
162	(e1, 31, e2, t1) -> (e1, 31, e2, t2=t1+(1, 7))	1	0	0
163	(e1, 174, e2, t1) -> (e2, 174, e1, t2=t1+(1, 5))	1	0	0
164	(e1, 26, e2, t1) -> (e1, 26, e2, t2=t1+(1, 9))	1	0	0
165	(e1, 141, e2, t1) -> (e2, 141, e1, t2=t1+(1, 3))	1	0	0
166	(e1, 213, e2, t1) -> (e2, 213, e1, t2=t1+(1, 4))	1	0	0
167	(e1, 135, e2, t1) -> (e2, 135, e1, t2=t1+(1, 6))	1	0	0
168	(e1, 47, e2, t1) -> (e2, 47, e1, t2=t1+(1, 6))	1	0	0
169	(e1, 44, e2, t1) -> (e2, 44, e1, t2=t1+(1, 3))	1	0	0
170	(e1, 143, e2, t1) -> (e1, 143, e2, t2=t1+(1, 10))	1	0	0
171	(e1, 27, e2, t1) -> (e1, 27, e2, t2=t1+(1, 5))	1	0	0
172	(e1, 118, e2, t1) -> (e1, 118, e2, t2=t1+(1, 5))	1	0	0
173	(e1, 3, e2, t1) -> (e2, 3, e1, t2=t1+(1, 6))	1	0	0
174	(e1, 183, e2, t1) -> (e2, 183, e1, t2=t1+(1, 5))	1	0	0
175	(e1, 168, e2, t1) -> (e1, 168, e2, t2=t1+(1, 5))	1	0	0
176	(e1, 114, e2, t1) -> (e1, 114, e2, t2=t1+(1, 3))	1	0	0
177	(e1, 48, e2, t1) -> (e1, 48, e2, t2=t1+(1, 4))	1	0	0
178	(e1, 150, e2, t1) -> (e1, 150, e2, t2=t1+(1, 4))	1	0	0
179	(e1, 122, e2, t1) -> (e1, 122, e2, t2=t1+(1, 4))	1	0	0
180	(e1, 169, e2, t1) -> (e2, 169, e1, t2=t1+(1, 4))	1	0	0
181	(e1, 65, e2, t1) -> (e2, 65, e1, t2=t1+(1, 6))	1	0	0
182	(e1, 153, e2, t1) -> (e1, 153, e2, t2=t1+(1, 5))	1	0	0
183	(e1, 52, e2, t1) -> (e1, 52, e2, t2=t1+(1, 3))	1	0	0
184	(e1, 216, e2, t1) -> (e1, 216, e2, t2=t1+(1, 7))	1	0	0
185	(e1, 57, e2, t1) -> (e1, 57, e2, t2=t1+(1, 6))	1	0	0
186	(e1, 33, e2, t1) -> (e2, 33, e1, t2=t1+(1, 2))	1	0	0
187	(e1, 111, e2, t1) -> (e1, 111, e2, t2=t1+(1, 4))	1	0	0
188	(e1, 201, e2, t1) -> (e2, 201, e1, t2=t1+(1, 1))	1	0	0
189	(e1, 19, e2, t1) -> (e1, 19, e2, t2=t1+(1, 8))	1	0	0
190	(e1, 181, e2, t1) -> (e2, 181, e1, t2=t1+(1, 5))	1	0	0
191	(e1, 5, e2, t1) -> (e1, 5, e2, t2=t1+(1, 3))	1	0	0
192	(e1, 137, e2, t1) -> (e2, 137, e1, t2=t1+(1, 3))	1	0	0
193	(e1, 61, e2, t1) -> (e1, 61, e2, t2=t1+(1, 6))	1	0	0
194	(e1, 82, e2, t1) -> (e1, 82, e2, t2=t1+(1, 2))	1	0	0
195	(e1, 156, e2, t1) -> (e2, 156, e1, t2=t1+(1, 3))	1	0	0
196	(e1, 71, e2, t1) -> (e1, 71, e2, t2=t1+(1, 9))	1	0	0
197	(e1, 122, e2, t1) -> (e2, 122, e1, t2=t1+(1, 7))	1	0	0
198	(e1, 166, e2, t1) -> (e1, 166, e2, t2=t1+(1, 5))	1	0	0
199	(e1, 187, e2, t1) -> (e2, 187, e1, t2=t1+(1, 7))	1	0	0
