id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
17	(e1, 10, e2, t1) & (e3, 104, e2, t2=t1+(0, 5)) & (e2, 58, e1, t3=t2+(0, 4)) -> (e3, 104, e1, t4=t3+(1, 7))	3	0	0
18	(e1, 140, e2, t1) & (e1, 131, e2, t2=t1+(0, 9)) & (e3, 140, e2, t3=t2+(0, 3)) -> (e2, 154, e1, t4=t3+(1, 4))	3	0	0
19	(e1, 211, e2, t1) & (e2, 211, e3, t2=t1+(0, 5)) & (e1, 193, e3, t3=t2+(0, 6)) -> (e3, 211, e2, t4=t3+(1, 10))	3	0	0
20	(e1, 88, e2, t1) & (e1, 199, e3, t2=t1+(0, 3)) & (e1, 88, e4, t3=t2+(0, 5)) -> (e1, 199, e4, t4=t3+(1, 4))	3	0	0
21	(e1, 132, e2, t1) & (e3, 132, e2, t2=t1+(0, 3)) & (e2, 143, e4, t3=t2+(0, 6)) -> (e3, 143, e2, t4=t3+(1, 8))	3	0	0
22	(e1, 171, e2, t1) & (e2, 123, e1, t2=t1+(0, 1)) & (e2, 23, e3, t3=t2+(0, 5)) -> (e2, 123, e1, t4=t3+(1, 5))	3	0	0
23	(e1, 227, e2, t1) & (e3, 97, e1, t2=t1+(0, 5)) & (e2, 227, e3, t3=t2+(0, 5)) -> (e1, 93, e2, t4=t3+(1, 9))	3	0	0
24	(e1, 200, e2, t1) & (e2, 114, e3, t2=t1+(0, 8)) & (e3, 114, e2, t3=t2+(0, 8)) -> (e2, 200, e1, t4=t3+(1, 4))	3	0	0
25	(e1, 62, e2, t1) & (e3, 185, e1, t2=t1+(0, 7)) & (e3, 2, e4, t3=t2+(0, 4)) -> (e2, 2, e4, t4=t3+(1, 1))	3	0	0
26	(e1, 143, e2, t1) & (e3, 151, e1, t2=t1+(0, 5)) & (e1, 151, e4, t3=t2+(0, 2)) -> (e2, 174, e4, t4=t3+(1, 3))	3	0	0
27	(e1, 194, e2, t1) & (e1, 107, e3, t2=t1+(0, 4)) & (e3, 35, e1, t3=t2+(0, 4)) -> (e2, 194, e3, t4=t3+(1, 5))	3	0	0
28	(e1, 15, e2, t1) & (e1, 15, e3, t2=t1+(0, 5)) & (e3, 130, e1, t3=t2+(0, 3)) -> (e1, 202, e3, t4=t3+(1, 10))	3	0	0
29	(e1, 64, e2, t1) & (e3, 182, e1, t2=t1+(0, 3)) & (e3, 182, e1, t3=t2+(1, 4)) -> (e1, 153, e3, t4=t3+(1, 4))	3	0	0
30	(e1, 208, e2, t1) & (e1, 149, e3, t2=t1+(0, 4)) & (e2, 208, e1, t3=t2+(0, 5)) -> (e1, 208, e2, t4=t3+(1, 9))	3	0	0
31	(e1, 29, e2, t1) & (e2, 29, e3, t2=t1+(0, 6)) & (e4, 29, e2, t3=t2+(0, 4)) -> (e2, 29, e1, t4=t3+(1, 7))	3	0	0
32	(e1, 45, e2, t1) & (e1, 94, e2, t2=t1+(0, 7)) & (e2, 97, e3, t3=t2+(0, 3)) -> (e2, 94, e1, t4=t3+(1, 1))	3	0	0
33	(e1, 55, e2, t1) & (e3, 57, e2, t2=t1+(0, 0)) & (e2, 169, e3, t3=t2+(0, 2)) -> (e2, 57, e3, t4=t3+(1, 7))	3	0	0
34	(e1, 25, e2, t1) & (e1, 19, e2, t2=t1+(0, 7)) & (e3, 19, e1, t3=t2+(0, 3)) -> (e2, 19, e3, t4=t3+(1, 1))	3	0	0
35	(e1, 56, e2, t1) & (e1, 99, e2, t2=t1+(0, 4)) & (e1, 100, e3, t3=t2+(0, 4)) -> (e2, 56, e3, t4=t3+(1, 2))	3	0	0
36	(e1, 13, e2, t1) & (e3, 61, e2, t2=t1+(0, 3)) & (e3, 174, e2, t3=t2+(0, 5)) -> (e3, 174, e1, t4=t3+(1, 3))	3	0	0
37	(e1, 24, e2, t1) & (e2, 2, e1, t2=t1+(0, 4)) & (e1, 24, e2, t3=t2+(0, 5)) -> (e2, 24, e1, t4=t3+(1, 6))	3	0	0
38	(e1, 149, e2, t1) & (e3, 83, e1, t2=t1+(0, 5)) & (e1, 149, e3, t3=t2+(0, 1)) -> (e3, 30, e1, t4=t3+(1, 5))	3	0	0
39	(e1, 202, e2, t1) & (e1, 202, e3, t2=t1+(0, 5)) & (e4, 57, e1, t3=t2+(0, 3)) -> (e1, 14, e2, t4=t3+(1, 3))	3	0	0
40	(e1, 64, e2, t1) & (e3, 29, e2, t2=t1+(0, 4)) & (e1, 29, e3, t3=t2+(0, 8)) -> (e1, 29, e2, t4=t3+(1, 7))	3	0	0
41	(e1, 220, e2, t1) & (e2, 220, e3, t2=t1+(0, 5)) & (e3, 220, e2, t3=t2+(0, 5)) -> (e3, 220, e2, t4=t3+(1, 13))	3	0	0
42	(e1, 127, e2, t1) & (e2, 97, e1, t2=t1+(0, 3)) & (e1, 97, e3, t3=t2+(0, 3)) -> (e1, 97, e2, t4=t3+(1, 7))	3	0	0
43	(e1, 47, e2, t1) & (e1, 47, e3, t2=t1+(0, 5)) & (e3, 155, e4, t3=t2+(0, 4)) -> (e3, 176, e2, t4=t3+(1, 7))	3	0	0
44	(e1, 136, e2, t1) & (e2, 61, e3, t2=t1+(0, 6)) & (e1, 61, e3, t3=t2+(0, 5)) -> (e2, 10, e3, t4=t3+(1, 5))	3	0	0
45	(e1, 19, e2, t1) & (e1, 97, e2, t2=t1+(0, 4)) & (e3, 97, e1, t3=t2+(0, 2)) -> (e1, 97, e3, t4=t3+(1, 2))	3	0	0
46	(e1, 169, e2, t1) & (e3, 34, e1, t2=t1+(0, 3)) & (e3, 169, e1, t3=t2+(0, 6)) -> (e3, 34, e1, t4=t3+(1, 4))	3	0	0
47	(e1, 99, e2, t1) & (e1, 182, e2, t2=t1+(0, 5)) & (e3, 99, e2, t3=t2+(0, 0)) -> (e1, 99, e3, t4=t3+(1, 6))	3	0	0
48	(e1, 131, e2, t1) & (e3, 131, e2, t2=t1+(0, 6)) & (e4, 131, e2, t3=t2+(0, 6)) -> (e1, 215, e4, t4=t3+(1, 6))	3	0	0
49	(e1, 100, e2, t1) & (e2, 207, e3, t2=t1+(0, 4)) & (e2, 100, e3, t3=t2+(0, 2)) -> (e3, 207, e1, t4=t3+(1, 4))	3	0	0
50	(e1, 212, e2, t1) & (e1, 99, e3, t2=t1+(0, 6)) & (e4, 99, e3, t3=t2+(0, 6)) -> (e2, 99, e3, t4=t3+(1, 8))	3	0	0
51	(e1, 115, e2, t1) & (e1, 115, e3, t2=t1+(0, 4)) & (e4, 7, e1, t3=t2+(0, 5)) -> (e2, 7, e4, t4=t3+(1, 8))	3	0	0
52	(e1, 24, e2, t1) & (e1, 24, e3, t2=t1+(0, 9)) & (e4, 42, e1, t3=t2+(0, 4)) -> (e1, 24, e3, t4=t3+(1, 8))	3	0	0
53	(e1, 151, e2, t1) & (e3, 151, e2, t2=t1+(0, 4)) & (e2, 81, e4, t3=t2+(0, 5)) -> (e4, 151, e2, t4=t3+(1, 6))	3	0	0
54	(e1, 67, e2, t1) & (e2, 67, e3, t2=t1+(0, 5)) & (e2, 131, e3, t3=t2+(0, 5)) -> (e2, 131, e1, t4=t3+(1, 6))	3	0	0
55	(e1, 168, e2, t1) & (e3, 168, e1, t2=t1+(0, 5)) & (e4, 90, e1, t3=t2+(0, 9)) -> (e4, 210, e1, t4=t3+(1, 5))	3	0	0
56	(e1, 185, e2, t1) & (e2, 182, e3, t2=t1+(0, 8)) & (e4, 185, e2, t3=t2+(0, 4)) -> (e3, 167, e2, t4=t3+(1, 8))	3	0	0
57	(e1, 23, e2, t1) & (e1, 120, e3, t2=t1+(0, 6)) & (e1, 23, e4, t3=t2+(0, 4)) -> (e1, 182, e2, t4=t3+(1, 4))	3	0	0
58	(e1, 158, e2, t1) & (e3, 57, e2, t2=t1+(0, 9)) & (e1, 84, e3, t3=t2+(0, 3)) -> (e3, 84, e2, t4=t3+(1, 2))	3	0	0
59	(e1, 127, e2, t1) & (e3, 105, e2, t2=t1+(0, 4)) & (e1, 127, e2, t3=t2+(0, 6)) -> (e2, 36, e3, t4=t3+(1, 2))	3	0	0
60	(e1, 127, e2, t1) & (e3, 165, e1, t2=t1+(0, 4)) & (e4, 201, e1, t3=t2+(0, 6)) -> (e3, 127, e1, t4=t3+(1, 7))	3	0	0
61	(e1, 106, e2, t1) & (e3, 92, e2, t2=t1+(0, 4)) & (e2, 92, e4, t3=t2+(0, 6)) -> (e1, 92, e4, t4=t3+(1, 4))	3	0	0
62	(e1, 104, e2, t1) & (e3, 23, e1, t2=t1+(0, 1)) & (e2, 104, e3, t3=t2+(0, 5)) -> (e2, 163, e1, t4=t3+(1, 9))	3	0	0
63	(e1, 94, e2, t1) & (e2, 94, e1, t2=t1+(0, 5)) & (e2, 94, e3, t3=t2+(0, 4)) -> (e1, 124, e2, t4=t3+(1, 5))	3	0	0
64	(e1, 132, e2, t1) & (e1, 132, e3, t2=t1+(0, 2)) & (e3, 27, e4, t3=t2+(0, 3)) -> (e1, 132, e4, t4=t3+(1, 8))	3	0	0
65	(e1, 120, e2, t1) & (e2, 84, e1, t2=t1+(0, 3)) & (e1, 120, e3, t3=t2+(0, 3)) -> (e3, 99, e1, t4=t3+(1, 7))	3	0	0
66	(e1, 170, e2, t1) & (e1, 170, e2, t2=t1+(1, 5)) & (e1, 85, e3, t3=t2+(0, 7)) -> (e3, 85, e1, t4=t3+(1, 5))	3	0	0
67	(e1, 169, e2, t1) & (e3, 179, e2, t2=t1+(0, 4)) & (e2, 169, e1, t3=t2+(0, 3)) -> (e2, 169, e3, t4=t3+(1, 3))	3	0	0
68	(e1, 52, e2, t1) & (e1, 98, e2, t2=t1+(0, 7)) & (e1, 98, e2, t3=t2+(1, 4)) -> (e1, 98, e2, t4=t3+(1, 5))	3	0	0
69	(e1, 173, e2, t1) & (e3, 173, e2, t2=t1+(0, 4)) & (e3, 78, e2, t3=t2+(0, 4)) -> (e1, 129, e2, t4=t3+(1, 5))	3	0	0
70	(e1, 179, e2, t1) & (e3, 179, e2, t2=t1+(0, 3)) & (e2, 179, e4, t3=t2+(0, 6)) -> (e1, 161, e4, t4=t3+(1, 7))	3	0	0
71	(e1, 167, e2, t1) -> (e2, 167, e1, t2=t1+(1, 6))	1	0	0
72	(e1, 165, e2, t1) -> (e2, 165, e1, t2=t1+(1, 5))	1	0	0
73	(e1, 137, e2, t1) -> (e2, 137, e1, t2=t1+(1, 5))	1	0	0
74	(e1, 200, e2, t1) -> (e1, 200, e2, t2=t1+(1, 2))	1	0	0
75	(e1, 190, e2, t1) -> (e2, 190, e1, t2=t1+(1, 4))	1	0	0
76	(e1, 158, e2, t1) -> (e1, 158, e2, t2=t1+(1, 5))	1	0	0
77	(e1, 20, e2, t1) -> (e2, 20, e1, t2=t1+(1, 6))	1	0	0
78	(e1, 144, e2, t1) -> (e1, 144, e2, t2=t1+(1, 3))	1	0	0
79	(e1, 130, e2, t1) -> (e2, 130, e1, t2=t1+(1, 4))	1	0	0
80	(e1, 77, e2, t1) -> (e2, 77, e1, t2=t1+(1, 4))	1	0	0
81	(e1, 216, e2, t1) -> (e1, 216, e2, t2=t1+(1, 2))	1	0	0
82	(e1, 57, e2, t1) -> (e2, 57, e1, t2=t1+(1, 7))	1	0	0
83	(e1, 61, e2, t1) -> (e2, 61, e1, t2=t1+(1, 6))	1	0	0
84	(e1, 86, e2, t1) -> (e1, 86, e2, t2=t1+(1, 6))	1	0	0
85	(e1, 12, e2, t1) -> (e1, 12, e2, t2=t1+(1, 2))	1	0	0
86	(e1, 204, e2, t1) -> (e1, 204, e2, t2=t1+(1, 10))	1	0	0
87	(e1, 224, e2, t1) -> (e1, 224, e2, t2=t1+(1, 3))	1	0	0
88	(e1, 111, e2, t1) -> (e2, 111, e1, t2=t1+(1, 3))	1	0	0
89	(e1, 38, e2, t1) -> (e1, 38, e2, t2=t1+(1, 4))	1	0	0
90	(e1, 81, e2, t1) -> (e1, 81, e2, t2=t1+(1, 3))	1	0	0
91	(e1, 53, e2, t1) -> (e2, 53, e1, t2=t1+(1, 7))	1	0	0
92	(e1, 89, e2, t1) -> (e1, 89, e2, t2=t1+(1, 7))	1	0	0
93	(e1, 130, e2, t1) -> (e1, 130, e2, t2=t1+(1, 5))	1	0	0
94	(e1, 11, e2, t1) -> (e1, 11, e2, t2=t1+(1, 10))	1	0	0
95	(e1, 144, e2, t1) -> (e2, 144, e1, t2=t1+(1, 5))	1	0	0
96	(e1, 168, e2, t1) -> (e2, 168, e1, t2=t1+(1, 7))	1	0	0
97	(e1, 141, e2, t1) -> (e2, 141, e1, t2=t1+(1, 6))	1	0	0
98	(e1, 215, e2, t1) -> (e2, 215, e1, t2=t1+(1, 2))	1	0	0
99	(e1, 34, e2, t1) -> (e1, 34, e2, t2=t1+(1, 5))	1	0	0
100	(e1, 8, e2, t1) -> (e1, 8, e2, t2=t1+(1, 4))	1	0	0
101	(e1, 57, e2, t1) -> (e1, 57, e2, t2=t1+(1, 4))	1	0	0
102	(e1, 126, e2, t1) -> (e2, 126, e1, t2=t1+(1, 8))	1	0	0
103	(e1, 102, e2, t1) -> (e2, 102, e1, t2=t1+(1, 6))	1	0	0
104	(e1, 154, e2, t1) -> (e2, 154, e1, t2=t1+(1, 2))	1	0	0
105	(e1, 148, e2, t1) -> (e2, 148, e1, t2=t1+(1, 7))	1	0	0
106	(e1, 62, e2, t1) -> (e2, 62, e1, t2=t1+(1, 8))	1	0	0
107	(e1, 51, e2, t1) -> (e1, 51, e2, t2=t1+(1, 6))	1	0	0
108	(e1, 176, e2, t1) -> (e1, 176, e2, t2=t1+(1, 5))	1	0	0
109	(e1, 91, e2, t1) -> (e2, 91, e1, t2=t1+(1, 2))	1	0	0
110	(e1, 217, e2, t1) -> (e1, 217, e2, t2=t1+(1, 4))	1	0	0
111	(e1, 182, e2, t1) -> (e2, 182, e1, t2=t1+(1, 7))	1	0	0
112	(e1, 222, e2, t1) -> (e2, 222, e1, t2=t1+(1, 4))	1	0	0
113	(e1, 134, e2, t1) -> (e2, 134, e1, t2=t1+(1, 4))	1	0	0
114	(e1, 140, e2, t1) -> (e1, 140, e2, t2=t1+(1, 5))	1	0	0
115	(e1, 7, e2, t1) -> (e2, 7, e1, t2=t1+(1, 5))	1	0	0
116	(e1, 214, e2, t1) -> (e1, 214, e2, t2=t1+(1, 5))	1	0	0
117	(e1, 229, e2, t1) -> (e2, 229, e1, t2=t1+(1, 4))	1	0	0
118	(e1, 125, e2, t1) -> (e1, 125, e2, t2=t1+(1, 13))	1	0	0
119	(e1, 166, e2, t1) -> (e1, 166, e2, t2=t1+(1, 3))	1	0	0
120	(e1, 10, e2, t1) -> (e1, 10, e2, t2=t1+(1, 2))	1	0	0
121	(e1, 23, e2, t1) -> (e2, 23, e1, t2=t1+(1, 5))	1	0	0
122	(e1, 84, e2, t1) -> (e1, 84, e2, t2=t1+(1, 6))	1	0	0
123	(e1, 97, e2, t1) -> (e2, 97, e1, t2=t1+(1, 3))	1	0	0
124	(e1, 22, e2, t1) -> (e1, 22, e2, t2=t1+(1, 3))	1	0	0
125	(e1, 164, e2, t1) -> (e1, 164, e2, t2=t1+(1, 2))	1	0	0
126	(e1, 208, e2, t1) -> (e2, 208, e1, t2=t1+(1, 4))	1	0	0
127	(e1, 48, e2, t1) -> (e1, 48, e2, t2=t1+(1, 7))	1	0	0
128	(e1, 132, e2, t1) -> (e1, 132, e2, t2=t1+(1, 5))	1	0	0
129	(e1, 172, e2, t1) -> (e1, 172, e2, t2=t1+(1, 6))	1	0	0
130	(e1, 64, e2, t1) -> (e2, 64, e1, t2=t1+(1, 5))	1	0	0
131	(e1, 46, e2, t1) -> (e2, 46, e1, t2=t1+(1, 6))	1	0	0
132	(e1, 84, e2, t1) -> (e2, 84, e1, t2=t1+(1, 7))	1	0	0
133	(e1, 186, e2, t1) -> (e1, 186, e2, t2=t1+(1, 6))	1	0	0
134	(e1, 141, e2, t1) -> (e1, 141, e2, t2=t1+(1, 7))	1	0	0
135	(e1, 68, e2, t1) -> (e1, 68, e2, t2=t1+(1, 8))	1	0	0
136	(e1, 36, e2, t1) -> (e2, 36, e1, t2=t1+(1, 3))	1	0	0
137	(e1, 202, e2, t1) -> (e2, 202, e1, t2=t1+(1, 3))	1	0	0
138	(e1, 60, e2, t1) -> (e2, 60, e1, t2=t1+(1, 5))	1	0	0
139	(e1, 173, e2, t1) -> (e2, 173, e1, t2=t1+(1, 6))	1	0	0
140	(e1, 105, e2, t1) -> (e2, 105, e1, t2=t1+(1, 8))	1	0	0
141	(e1, 44, e2, t1) -> (e1, 44, e2, t2=t1+(1, 3))	1	0	0
142	(e1, 170, e2, t1) -> (e2, 170, e1, t2=t1+(1, 6))	1	0	0
143	(e1, 89, e2, t1) -> (e2, 89, e1, t2=t1+(1, 9))	1	0	0
144	(e1, 19, e2, t1) -> (e2, 19, e1, t2=t1+(1, 3))	1	0	0
145	(e1, 207, e2, t1) -> (e2, 207, e1, t2=t1+(1, 7))	1	0	0
146	(e1, 36, e2, t1) -> (e1, 36, e2, t2=t1+(1, 9))	1	0	0
147	(e1, 143, e2, t1) -> (e2, 143, e1, t2=t1+(1, 4))	1	0	0
148	(e1, 102, e2, t1) -> (e1, 102, e2, t2=t1+(1, 3))	1	0	0
149	(e1, 118, e2, t1) -> (e1, 118, e2, t2=t1+(1, 4))	1	0	0
150	(e1, 156, e2, t1) -> (e1, 156, e2, t2=t1+(1, 1))	1	0	0
151	(e1, 131, e2, t1) -> (e2, 131, e1, t2=t1+(1, 6))	1	0	0
152	(e1, 41, e2, t1) -> (e2, 41, e1, t2=t1+(1, 5))	1	0	0
153	(e1, 20, e2, t1) -> (e1, 20, e2, t2=t1+(1, 7))	1	0	0
154	(e1, 137, e2, t1) -> (e1, 137, e2, t2=t1+(1, 6))	1	0	0
155	(e1, 107, e2, t1) -> (e2, 107, e1, t2=t1+(1, 6))	1	0	0
156	(e1, 127, e2, t1) -> (e1, 127, e2, t2=t1+(1, 2))	1	0	0
157	(e1, 197, e2, t1) -> (e2, 197, e1, t2=t1+(1, 4))	1	0	0
158	(e1, 210, e2, t1) -> (e2, 210, e1, t2=t1+(1, 3))	1	0	0
159	(e1, 1, e2, t1) -> (e2, 1, e1, t2=t1+(1, 3))	1	0	0
160	(e1, 190, e2, t1) -> (e1, 190, e2, t2=t1+(1, 8))	1	0	0
161	(e1, 52, e2, t1) -> (e1, 52, e2, t2=t1+(1, 2))	1	0	0
162	(e1, 83, e2, t1) -> (e1, 83, e2, t2=t1+(1, 4))	1	0	0
163	(e1, 154, e2, t1) -> (e1, 154, e2, t2=t1+(1, 5))	1	0	0
164	(e1, 80, e2, t1) -> (e1, 80, e2, t2=t1+(1, 5))	1	0	0
165	(e1, 129, e2, t1) -> (e1, 129, e2, t2=t1+(1, 3))	1	0	0
166	(e1, 82, e2, t1) -> (e1, 82, e2, t2=t1+(1, 9))	1	0	0
167	(e1, 201, e2, t1) -> (e1, 201, e2, t2=t1+(1, 4))	1	0	0
168	(e1, 120, e2, t1) -> (e1, 120, e2, t2=t1+(1, 9))	1	0	0
169	(e1, 74, e2, t1) -> (e2, 74, e1, t2=t1+(1, 2))	1	0	0
170	(e1, 163, e2, t1) -> (e2, 163, e1, t2=t1+(1, 2))	1	0	0
171	(e1, 206, e2, t1) -> (e2, 206, e1, t2=t1+(1, 3))	1	0	0
172	(e1, 220, e2, t1) -> (e2, 220, e1, t2=t1+(1, 7))	1	0	0
173	(e1, 178, e2, t1) -> (e1, 178, e2, t2=t1+(1, 10))	1	0	0
